Ensembl_Gene_ID	Pfam
ENSG00000107581	PF01399
ENSG00000197170	PF18098
ENSG00000166200	PF01399
ENSG00000117155	PF11559.3
ENSG00000113068	PF01920.15
ENSG00000101132	PF01920.15
ENSG00000088356	PF01920.15
ENSG00000143256	PF01920.15
ENSG00000204220	PF01920.15
ENSG00000206283	PF01920.15
ENSG00000224782	PF01920.15
ENSG00000235692	PF01920.15
ENSG00000237335	PF01920.15
ENSG00000115866	PF01336
ENSG00000134440	PF20917
ENSG00000137513	PF01336
ENSG00000065427	PF01336
ENSG00000117593	PF02938
ENSG00000197870	PF15240.1
ENSG00000111215	PF15240.1
ENSG00000263040	PF15240.1
ENSG00000263247	PF15240.1
ENSG00000121335	PF15240.1
ENSG00000134551	PF15240.1
ENSG00000231887	PF15240.1
ENSG00000263284	PF15240.1
ENSG00000262969	PF15240.1
ENSG00000205777	PF05831.6
ENSG00000204376	PF05831.6
ENSG00000204375	PF05831.6
ENSG00000183461	PF05831.6
ENSG00000204379	PF05831.6
ENSG00000204382	PF05831.6
ENSG00000255738	PF05831.6
ENSG00000095380	PF08666
ENSG00000168754	PF14816
ENSG00000119906	PF14816
ENSG00000108091	PF09755.4
ENSG00000172478	PF20266
ENSG00000198885	PF20266
ENSG00000173212	PF03281
ENSG00000177427	PF21297
ENSG00000181284	PF03281.9
ENSG00000205730	PF20266
ENSG00000164430	PF03281
ENSG00000180660	PF03281
ENSG00000100335	PF21297
ENSG00000148841	PF20266
ENSG00000180611	PF03281
ENSG00000181541	PF03281
ENSG00000165757	PF15351.1
ENSG00000179580	PF13923
ENSG00000121440	PF13923
ENSG00000131653	PF13445
ENSG00000132530	PF18608
ENSG00000104980	PF04280
ENSG00000174100	PF04280
ENSG00000259980	PF04280
ENSG00000129933	PF10345.4
ENSG00000110013	PF03629
ENSG00000116871	PF05672.6
ENSG00000135525	PF05672.6
ENSG00000129680	PF05672.6
ENSG00000184368	PF05672.6
ENSG00000196072	PF10046.4
ENSG00000197386	PF12372.3
ENSG00000135333	PF14575
ENSG00000159307	PF12947
ENSG00000165124	PF02494
ENSG00000146197	PF12947
ENSG00000042832	PF00086
ENSG00000182580	PF14575
ENSG00000133216	PF14575
ENSG00000175356	PF12947
ENSG00000044524	PF14575
ENSG00000106123	PF14575
ENSG00000196411	PF14575
ENSG00000104823	PF00378
ENSG00000148090	PF00378
ENSG00000084754	PF02737
ENSG00000153046	PF00378
ENSG00000172288	PF00378
ENSG00000172352	PF00378
ENSG00000166446	PF00378
ENSG00000093144	PF00378
ENSG00000113790	PF02737
ENSG00000121310	PF00378
ENSG00000134463	PF00378
ENSG00000167969	PF00378
ENSG00000198721	PF00887
ENSG00000182415	PF00378
ENSG00000129873	PF00378
ENSG00000127884	PF00378
ENSG00000155640	PF15090.1
ENSG00000184432	PF04053.9
ENSG00000110076	PF02210
ENSG00000111231	PF03029
ENSG00000198522	PF03029
ENSG00000142751	PF03029
ENSG00000111052	PF02828
ENSG00000148943	PF02828
ENSG00000104863	PF02828
ENSG00000090989	PF15277
ENSG00000115392	PF09765
ENSG00000162929	PF11822
ENSG00000173376	PF19433
ENSG00000085978	PF08614.6
ENSG00000168010	PF08614.6
ENSG00000142039	PF09747.4
ENSG00000145349	PF08332
ENSG00000070808	PF08332
ENSG00000148660	PF08332
ENSG00000058404	PF08332
ENSG00000171159	PF03670.8
ENSG00000145781	PF21672
ENSG00000114744	PF07258
ENSG00000173163	PF17221
ENSG00000169019	PF07258
ENSG00000148444	PF07258
ENSG00000140365	PF21672
ENSG00000149600	PF21672
ENSG00000110442	PF20923
ENSG00000170619	PF21672
ENSG00000188243	PF07258
ENSG00000182853	PF03762.12
ENSG00000126581	PF15285
ENSG00000227345	PF20811
ENSG00000167186	PF03232
ENSG00000111877	PF17855
ENSG00000178460	PF17855
ENSG00000108510	PF18296
ENSG00000123066	PF18296
ENSG00000168071	PF19047
ENSG00000168172	PF19047
ENSG00000115355	PF19047
ENSG00000134709	PF19047
ENSG00000015133	PF19047
ENSG00000095066	PF19047
ENSG00000137710	PF00769
ENSG00000092820	PF00769
ENSG00000147065	PF00769
ENSG00000186575	PF00769
ENSG00000157600	PF14808
ENSG00000152147	PF20417
ENSG00000129932	PF13646.1
ENSG00000100218	PF13646.1
ENSG00000169126	PF13646.1
ENSG00000137713	PF13646.1
ENSG00000262764	PF13646.1
ENSG00000172653	PF13646.1
ENSG00000137040	PF13646.1
ENSG00000173692	PF21505
ENSG00000196497	PF13646.1
ENSG00000176102	PF05843.9
ENSG00000148843	PF00575
ENSG00000188211	PF07654
ENSG00000231757	PF15026.1
ENSG00000225597	PF15026.1
ENSG00000135778	PF03266
ENSG00000170540	PF02453.12
ENSG00000144567	PF02453.12
ENSG00000154153	PF02453.12
ENSG00000187713	PF10269.4
ENSG00000159674	PF06468
ENSG00000136628	PF20974
ENSG00000170445	PF13393
ENSG00000106105	PF00458
ENSG00000182393	PF15177
ENSG00000197110	PF15177
ENSG00000183709	PF15177
ENSG00000136750	PF00282
ENSG00000144644	PF00282
ENSG00000139631	PF00282
ENSG00000128683	PF00282
ENSG00000140287	PF00282
ENSG00000132437	PF00282
ENSG00000166224	PF00282
ENSG00000179889	PF00282
ENSG00000177156	PF00923
ENSG00000137411	PF08264
ENSG00000067704	PF06827
ENSG00000011376	PF13603
ENSG00000133706	PF08264
ENSG00000096171	PF08264
ENSG00000204394	PF08264
ENSG00000226589	PF08264
ENSG00000196305	PF19302
ENSG00000198836	PF19434
ENSG00000189233	PF00350
ENSG00000119801	PF03226
ENSG00000104147	PF03226
ENSG00000100027	PF03226
ENSG00000166793	PF03226
ENSG00000159055	PF03226
ENSG00000175155	PF03226
ENSG00000090238	PF03226
ENSG00000073756	PF03098
ENSG00000005381	PF03098
ENSG00000115705	PF00084
ENSG00000167419	PF03098
ENSG00000121053	PF03098
ENSG00000095303	PF03098
ENSG00000184371	PF05337
ENSG00000120686	PF03671
ENSG00000172936	PF13676
ENSG00000197063	PF03131.12
ENSG00000112182	PF00651
ENSG00000156273	PF00651
ENSG00000082641	PF03131.12
ENSG00000123405	PF03131.12
ENSG00000198517	PF03131.12
ENSG00000050344	PF03131.12
ENSG00000116044	PF03131.12
ENSG00000185022	PF03131.12
ENSG00000138738	PF21549
ENSG00000170396	PF12171.3
ENSG00000182348	PF12171.3
ENSG00000170325	PF21549
ENSG00000030066	PF11715.3
ENSG00000150593	PF02847.12
ENSG00000102900	PF04097.9
ENSG00000085721	PF05327.6
ENSG00000112039	PF11510.3
ENSG00000106034	PF12733
ENSG00000179715	PF13839.1
ENSG00000132635	PF13839.1
ENSG00000164597	PF10392.4
ENSG00000113407	PF07973
ENSG00000185418	PF07973
ENSG00000143374	PF07973
ENSG00000149196	PF21057
ENSG00000149531	PF06229.7
ENSG00000109536	PF06229
ENSG00000260380	PF06229
ENSG00000101773	PF08573
ENSG00000143627	PF02887
ENSG00000067225	PF02887
ENSG00000118007	PF08514.6
ENSG00000101972	PF08514.6
ENSG00000066923	PF08514.6
ENSG00000132854	PF12796.2
ENSG00000088448	PF12796.2
ENSG00000139645	PF12796.2
ENSG00000137831	PF12796.2
ENSG00000170921	PF12796.2
ENSG00000105887	PF12796.2
ENSG00000065413	PF12796.2
ENSG00000239388	PF07525
ENSG00000161681	PF17820
ENSG00000131503	PF00013
ENSG00000163046	PF12796.2
ENSG00000065802	PF07525
ENSG00000132623	PF12796.2
ENSG00000115295	PF01302
ENSG00000166333	PF07714
ENSG00000206199	PF12796.2
ENSG00000146926	PF07525
ENSG00000163126	PF12796.2
ENSG00000168876	PF12796.2
ENSG00000145780	PF12796.2
ENSG00000115183	PF12796.2
ENSG00000154438	PF07647
ENSG00000151687	PF12796.2
ENSG00000185722	PF01363
ENSG00000118454	PF11904
ENSG00000183421	PF00069
ENSG00000167522	PF12796.2
ENSG00000154945	PF12796.2
ENSG00000152766	PF12796.2
ENSG00000153317	PF01412
ENSG00000161664	PF07525
ENSG00000187537	PF12796.2
ENSG00000141965	PF12796.2
ENSG00000154065	PF12796.2
ENSG00000164122	PF07525
ENSG00000121101	PF07714
ENSG00000204498	PF12796.2
ENSG00000206440	PF12796.2
ENSG00000234530	PF12796.2
ENSG00000236346	PF12796.2
ENSG00000235125	PF12796.2
ENSG00000227565	PF12796.2
ENSG00000236196	PF12796.2
ENSG00000101752	PF18346
ENSG00000102048	PF07525
ENSG00000183831	PF12796.2
ENSG00000157999	PF12796.2
ENSG00000166839	PF12796.2
ENSG00000230778	PF12796.2
ENSG00000119509	PF12796.2
ENSG00000132466	PF00013
ENSG00000183475	PF07525
ENSG00000100628	PF07525
ENSG00000222036	PF12796.2
ENSG00000134313	PF07693
ENSG00000181039	PF12796.2
ENSG00000198142	PF12796.2
ENSG00000213337	PF12796.2
ENSG00000185046	PF00640
ENSG00000165138	PF00536
ENSG00000160972	PF12796.2
ENSG00000167604	PF12796.2
ENSG00000005700	PF00651
ENSG00000137494	PF12796.2
ENSG00000144488	PF12796.2
ENSG00000135299	PF12796.2
ENSG00000146809	PF07525
ENSG00000085185	PF16553
ENSG00000235711	PF12796.2
ENSG00000166183	PF17763
ENSG00000089847	PF12796.2
ENSG00000198062	PF12796.2
ENSG00000134461	PF12796.2
ENSG00000182177	PF07525
ENSG00000198944	PF12796.2
ENSG00000186352	PF12796.2
ENSG00000264204	PF01412
ENSG00000204169	PF01412
ENSG00000197530	PF18346
ENSG00000151458	PF12796.2
ENSG00000124227	PF12796.2
ENSG00000198483	PF12796.2
ENSG00000164512	PF12796.2
ENSG00000085382	PF00632
ENSG00000183206	PF12796.2
ENSG00000144802	PF12796.2
ENSG00000182040	PF00536
ENSG00000151136	PF00651
ENSG00000064692	PF16700
ENSG00000198881	PF07525
ENSG00000115239	PF07525
ENSG00000186994	PF12796.2
ENSG00000143458	PF12796.2
ENSG00000196372	PF07525
ENSG00000177981	PF07525
ENSG00000203780	PF12796.2
ENSG00000165887	PF12796.2
ENSG00000088280	PF01412
ENSG00000168096	PF00536
ENSG00000167612	PF12796.2
ENSG00000131584	PF01412
ENSG00000182676	PF12796.2
ENSG00000147883	PF12796.2
ENSG00000112874	PF09297
ENSG00000125503	PF12796.2
ENSG00000196689	PF12796.2
ENSG00000100124	PF12796.2
ENSG00000206560	PF12796.2
ENSG00000162129	PF10431
ENSG00000145700	PF18755
ENSG00000198435	PF12796.2
ENSG00000170209	PF07714
ENSG00000166016	PF00651
ENSG00000196199	PF00385
ENSG00000148331	PF07525
ENSG00000197256	PF12796.2
ENSG00000165192	PF07525
ENSG00000186212	PF12796.2
ENSG00000148677	PF12796.2
ENSG00000187808	PF12796.2
ENSG00000198720	PF11904
ENSG00000235098	PF12796.2
ENSG00000164236	PF12796.2
ENSG00000189127	PF12796.2
ENSG00000135847	PF00887
ENSG00000104825	PF12796.2
ENSG00000133302	PF16770
ENSG00000204149	PF01412
ENSG00000105270	PF01302
ENSG00000264842	PF01412
ENSG00000188234	PF01412
ENSG00000186106	PF12796.2
ENSG00000164331	PF12796.2
ENSG00000039560	PF12796.2
ENSG00000175311	PF00536
ENSG00000160117	PF12796.2
ENSG00000106013	PF12796.2
ENSG00000172650	PF01412
ENSG00000101445	PF12796.2
ENSG00000144031	PF12796.2
ENSG00000174194	PF12796.2
ENSG00000134996	PF00018
ENSG00000101745	PF12796.2
ENSG00000104881	PF14604
ENSG00000136197	PF18474
ENSG00000196470	PF21362
ENSG00000215475	PF03145
ENSG00000181788	PF21362
ENSG00000173137	PF03109
ENSG00000261694	PF03109
ENSG00000063761	PF03109
ENSG00000123815	PF03109
ENSG00000163050	PF03109
ENSG00000133597	PF03109
ENSG00000143498	PF14929.1
ENSG00000181163	PF16276
ENSG00000107833	PF03066
ENSG00000158806	PF03066
ENSG00000185842	PF18199
ENSG00000101654	PF03291
ENSG00000112664	PF00293
ENSG00000140876	PF00293
ENSG00000186364	PF00293
ENSG00000266054	PF00293
ENSG00000106268	PF00293
ENSG00000164978	PF00293
ENSG00000170917	PF18290
ENSG00000067064	PF00293
ENSG00000173566	PF00293
ENSG00000166321	PF09297
ENSG00000172795	PF05026
ENSG00000122824	PF00293
ENSG00000167799	PF00293
ENSG00000198585	PF00293
ENSG00000196368	PF00293
ENSG00000170502	PF00293
ENSG00000148377	PF00293
ENSG00000136159	PF00293
ENSG00000173598	PF00293
ENSG00000165609	PF00293
ENSG00000214447	PF07686
ENSG00000187135	PF07686
ENSG00000161643	PF13927
ENSG00000178789	PF07686
ENSG00000101307	PF07654
ENSG00000130287	PF00193
ENSG00000204475	PF07686
ENSG00000206430	PF07686
ENSG00000225211	PF07686
ENSG00000237103	PF07686
ENSG00000237808	PF07686
ENSG00000223833	PF07686
ENSG00000236315	PF07686
ENSG00000236979	PF07686
ENSG00000105501	PF13927
ENSG00000105492	PF00047
ENSG00000149573	PF07686
ENSG00000161270	PF08205
ENSG00000162894	PF07686
ENSG00000149575	PF07686
ENSG00000143061	PF07686
ENSG00000160223	PF07686
ENSG00000105352	PF07686
ENSG00000197965	PF07686
ENSG00000109943	PF08205
ENSG00000096264	PF07686
ENSG00000140749	PF07686
ENSG00000153563	PF07686
ENSG00000162896	PF07686
ENSG00000211598	PF07686
ENSG00000116824	PF05790
ENSG00000105388	PF13895
ENSG00000117091	PF13895
ENSG00000173762	PF07686
ENSG00000145681	PF00193
ENSG00000172116	PF07686
ENSG00000231924	PF13895
ENSG00000242221	PF13895
ENSG00000169575	PF07686
ENSG00000038427	PF00193
ENSG00000079385	PF13895
ENSG00000073008	PF08205
ENSG00000163599	PF07686
ENSG00000105383	PF00047
ENSG00000158887	PF10570
ENSG00000124469	PF13895
ENSG00000121594	PF08205
ENSG00000170956	PF07686
ENSG00000086548	PF13895
ENSG00000007312	PF07686
ENSG00000114013	PF07686
ENSG00000076706	PF08205
ENSG00000187244	PF08205
ENSG00000154721	PF13927
ENSG00000154639	PF13927
ENSG00000198053	PF07654
ENSG00000186470	PF07686
ENSG00000183668	PF13895
ENSG00000243137	PF13895
ENSG00000170848	PF13895
ENSG00000112149	PF07686
ENSG00000105711	PF07686
ENSG00000167850	PF07686
ENSG00000254415	PF08205
ENSG00000007306	PF13927
ENSG00000165478	PF13927
ENSG00000188389	PF07686
ENSG00000110400	PF08205
ENSG00000204941	PF13895
ENSG00000150637	PF07686
ENSG00000221826	PF13895
ENSG00000137345	PF07686
ENSG00000204655	PF07686
ENSG00000237834	PF07686
ENSG00000234623	PF07686
ENSG00000234096	PF07686
ENSG00000236561	PF07686
ENSG00000230885	PF07686
ENSG00000232641	PF07686
ENSG00000213892	PF13895
ENSG00000007129	PF13927
ENSG00000181847	PF07686
ENSG00000186407	PF07686
ENSG00000144847	PF13927
ENSG00000196209	PF07686
ENSG00000204424	PF07686
ENSG00000243804	PF07686
ENSG00000241822	PF07686
ENSG00000239741	PF07686
ENSG00000240008	PF07686
ENSG00000240957	PF07686
ENSG00000243003	PF07686
ENSG00000103855	PF13927
ENSG00000160588	PF07686
ENSG00000161649	PF07686
ENSG00000188056	PF07686
ENSG00000204345	PF07686
ENSG00000197046	PF07686
ENSG00000172260	PF13927
ENSG00000186567	PF07686
ENSG00000134258	PF07686
ENSG00000187664	PF00193
ENSG00000101842	PF13927
ENSG00000160593	PF07686
ENSG00000165633	PF07686
ENSG00000177098	PF07686
ENSG00000176834	PF13927
ENSG00000162706	PF08205
ENSG00000175161	PF08205
ENSG00000105767	PF08205
ENSG00000170419	PF07686
ENSG00000135077	PF07686
ENSG00000162897	PF07686
ENSG00000130202	PF08205
ENSG00000134256	PF07686
ENSG00000162729	PF07686
ENSG00000149564	PF13927
ENSG00000167664	PF07686
ENSG00000113249	PF07686
ENSG00000162739	PF07686
ENSG00000132692	PF00193
ENSG00000145850	PF07686
ENSG00000117154	PF07686
ENSG00000019102	PF13927
ENSG00000142512	PF13927
ENSG00000132821	PF07686
ENSG00000143217	PF08205
ENSG00000254521	PF13927
ENSG00000161640	PF13927
ENSG00000140511	PF00193
ENSG00000143167	PF13927
ENSG00000162576	PF07686
ENSG00000139192	PF07654
ENSG00000166086	PF13927
ENSG00000182985	PF08205
ENSG00000088827	PF08205
ENSG00000132702	PF00193
ENSG00000125900	PF07686
ENSG00000166250	PF13895
ENSG00000107738	PF07686
ENSG00000124731	PF07686
ENSG00000026751	PF07686
ENSG00000177707	PF08205
ENSG00000166257	PF07686
ENSG00000105366	PF00047
ENSG00000095970	PF07686
ENSG00000120217	PF08205
ENSG00000089012	PF07654
ENSG00000134247	PF07686
ENSG00000204290	PF07686
ENSG00000224770	PF07686
ENSG00000229597	PF07686
ENSG00000226127	PF07686
ENSG00000229741	PF07686
ENSG00000224242	PF07686
ENSG00000225412	PF07686
ENSG00000128218	PF07686
ENSG00000085514	PF07686
ENSG00000114455	PF07654
ENSG00000243130	PF13895
ENSG00000124467	PF13895
ENSG00000155659	PF13927
ENSG00000168995	PF13895
ENSG00000129450	PF00047
ENSG00000158769	PF13927
ENSG00000171960	PF00160
ENSG00000166794	PF00160
ENSG00000108179	PF00160
ENSG00000114857	PF00160
ENSG00000168938	PF00160
ENSG00000196262	PF00160
ENSG00000171497	PF00160
ENSG00000138398	PF00160
ENSG00000153015	PF00160
ENSG00000185250	PF00160
ENSG00000131013	PF00076
ENSG00000113593	PF00160
ENSG00000240344	PF00160
ENSG00000084072	PF00076
ENSG00000137168	PF00160
ENSG00000198161	PF00160
ENSG00000255963	PF00160
ENSG00000255854	PF00160
ENSG00000186275	PF06758
ENSG00000122497	PF06758
ENSG00000178104	PF06758
ENSG00000186086	PF06758
ENSG00000152042	PF06758
ENSG00000243452	PF06758
ENSG00000266338	PF06758
ENSG00000196427	PF06758
ENSG00000142794	PF06758
ENSG00000128610	PF13912
ENSG00000184828	PF00651
ENSG00000179627	PF13894
ENSG00000172818	PF00096
ENSG00000172059	PF00096
ENSG00000167395	PF13912
ENSG00000166860	PF00651
ENSG00000198597	PF13909
ENSG00000160685	PF00651
ENSG00000230797	PF00096
ENSG00000112365	PF00651
ENSG00000136826	PF00096
ENSG00000019549	PF00096
ENSG00000198081	PF00651
ENSG00000188994	PF00096
ENSG00000169554	PF05605
ENSG00000156925	PF18366
ENSG00000183309	PF00096
ENSG00000171940	PF00096
ENSG00000102984	PF00096
ENSG00000118263	PF00096
ENSG00000178951	PF00651
ENSG00000043355	PF18366
ENSG00000102349	PF00096
ENSG00000066422	PF17921
ENSG00000124216	PF13912
ENSG00000185591	PF00096
ENSG00000111087	PF00096
ENSG00000236609	PF00096
ENSG00000249459	PF00096
ENSG00000217236	PF00096
ENSG00000261221	PF13912
ENSG00000074047	PF00096
ENSG00000106571	PF00096
ENSG00000204859	PF00651
ENSG00000250571	PF00096
ENSG00000169981	PF00096
ENSG00000095951	PF00096
ENSG00000170631	PF00096
ENSG00000165512	PF00096
ENSG00000167377	PF00096
ENSG00000169740	PF13465
ENSG00000089775	PF00651
ENSG00000100811	PF00096
ENSG00000010818	PF00096
ENSG00000065029	PF00096
ENSG00000148516	PF05605
ENSG00000113916	PF00651
ENSG00000102974	PF00096
ENSG00000174255	PF00096
ENSG00000167766	PF00096
ENSG00000213762	PF00096
ENSG00000197008	PF13912
ENSG00000115568	PF13912
ENSG00000166478	PF00096
ENSG00000103495	PF13894
ENSG00000141956	PF21549
ENSG00000109787	PF00096
ENSG00000197961	PF13465
ENSG00000198205	PF13912
ENSG00000198455	PF00096
ENSG00000010539	PF00096
ENSG00000173404	PF00096
ENSG00000167182	PF00096
ENSG00000105866	PF00096
ENSG00000172845	PF00096
ENSG00000085276	PF21549
ENSG00000152926	PF13465
ENSG00000135625	PF00096
ENSG00000109906	PF00651
ENSG00000170954	PF00096
ENSG00000116809	PF13894
ENSG00000155090	PF00096
ENSG00000084093	PF00096
ENSG00000117000	PF00096
ENSG00000105610	PF16833
ENSG00000185811	PF00096
ENSG00000119138	PF00096
ENSG00000102554	PF00096
ENSG00000136451	PF13894
ENSG00000177374	PF00651
ENSG00000174652	PF00096
ENSG00000251247	PF13465
ENSG00000188786	PF00096
ENSG00000167635	PF00096
ENSG00000140836	PF00046
ENSG00000152977	PF18366
ENSG00000186130	PF00651
ENSG00000196152	PF00096
ENSG00000196793	PF00096
ENSG00000151612	PF00096
ENSG00000102935	PF13912
ENSG00000070476	PF00096
ENSG00000048405	PF16622
ENSG00000185669	PF00096
ENSG00000189120	PF00096
ENSG00000254004	PF00096
ENSG00000171161	PF13894
ENSG00000197483	PF00096
ENSG00000124203	PF00096
ENSG00000171872	PF00096
ENSG00000177888	PF00651
ENSG00000181450	PF13912
ENSG00000160094	PF00096
ENSG00000127124	PF00096
ENSG00000179930	PF00096
ENSG00000185278	PF12874
ENSG00000143067	PF00096
ENSG00000165702	PF00096
ENSG00000164011	PF13465
ENSG00000167967	PF13912
ENSG00000144792	PF00096
ENSG00000204335	PF00096
ENSG00000142409	PF13912
ENSG00000181690	PF13912
ENSG00000198146	PF00096
ENSG00000196391	PF00096
ENSG00000181315	PF00096
ENSG00000197608	PF13912
ENSG00000173068	PF12874
ENSG00000105732	PF12874
ENSG00000198939	PF00096
ENSG00000189190	PF00096
ENSG00000174586	PF00096
ENSG00000196268	PF00096
ENSG00000182983	PF00096
ENSG00000168826	PF00651
ENSG00000179965	PF00096
ENSG00000165244	PF13912
ENSG00000180938	PF00096
ENSG00000181444	PF00096
ENSG00000181894	PF00096
ENSG00000119725	PF00096
ENSG00000176472	PF00096
ENSG00000179588	PF21182
ENSG00000164651	PF00096
ENSG00000176083	PF00096
ENSG00000175105	PF00096
ENSG00000161940	PF00651
ENSG00000143373	PF16622
ENSG00000140548	PF00096
ENSG00000177873	PF00096
ENSG00000164920	PF00096
ENSG00000179195	PF00096
ENSG00000158805	PF07776
ENSG00000181472	PF00651
ENSG00000197343	PF00096
ENSG00000196109	PF13465
ENSG00000178175	PF13912
ENSG00000196381	PF00096
ENSG00000163795	PF00096
ENSG00000177599	PF00096
ENSG00000264668	PF13894
ENSG00000174963	PF18366
ENSG00000218891	PF00096
ENSG00000177311	PF00651
ENSG00000215897	PF00651
ENSG00000196670	PF13912
ENSG00000174332	PF00096
ENSG00000179922	PF00096
ENSG00000177125	PF00651
ENSG00000196323	PF00651
ENSG00000139651	PF00096
ENSG00000107249	PF00096
ENSG00000124092	PF00096
ENSG00000143867	PF00096
ENSG00000153266	PF13912
ENSG00000196653	PF00096
ENSG00000168813	PF00096
ENSG00000174595	PF00096
ENSG00000170374	PF00096
ENSG00000182903	PF13912
ENSG00000167625	PF13894
ENSG00000126746	PF13912
ENSG00000170684	PF00096
ENSG00000101493	PF00096
ENSG00000122034	PF00096
ENSG00000124782	PF13894
ENSG00000196456	PF00096
ENSG00000171443	PF13894
ENSG00000161914	PF00096
ENSG00000186446	PF00096
ENSG00000152475	PF00096
ENSG00000169635	PF00651
ENSG00000180626	PF00096
ENSG00000186660	PF00096
ENSG00000167394	PF00096
ENSG00000119574	PF00651
ENSG00000198795	PF12874
ENSG00000196700	PF21276
ENSG00000243943	PF21367
ENSG00000179059	PF00096
ENSG00000180035	PF00096
ENSG00000160352	PF00096
ENSG00000180787	PF00096
ENSG00000179943	PF00096
ENSG00000139800	PF18366
ENSG00000168348	PF00096
ENSG00000179456	PF13894
ENSG00000067082	PF00096
ENSG00000162676	PF00096
ENSG00000172273	PF13894
ENSG00000125850	PF13894
ENSG00000171163	PF00096
ENSG00000214022	PF00096
ENSG00000170616	PF13912
ENSG00000261678	PF13912
ENSG00000256463	PF12874
ENSG00000129911	PF00096
ENSG00000131061	PF13912
ENSG00000126603	PF00096
ENSG00000215421	PF00096
ENSG00000127152	PF00096
ENSG00000125812	PF00651
ENSG00000119866	PF00096
ENSG00000123411	PF00096
ENSG00000112238	PF21549
ENSG00000198026	PF13909
ENSG00000122482	PF00096
ENSG00000169957	PF00096
ENSG00000185670	PF00651
ENSG00000124444	PF13912
ENSG00000185730	PF00096
ENSG00000175213	PF21549
ENSG00000142611	PF21549
ENSG00000100105	PF00651
ENSG00000181722	PF00651
ENSG00000171448	PF00651
ENSG00000085274	PF00651
ENSG00000215397	PF00096
ENSG00000197951	PF00096
ENSG00000103449	PF12874
ENSG00000063587	PF00096
ENSG00000020256	PF00096
ENSG00000184677	PF12874
ENSG00000198816	PF00096
ENSG00000140987	PF02023
ENSG00000171425	PF00096
ENSG00000174282	PF00651
ENSG00000066827	PF13909
ENSG00000229676	PF00096
ENSG00000166188	PF13465
ENSG00000165804	PF00096
ENSG00000187792	PF13465
ENSG00000102870	PF00096
ENSG00000114853	PF00651
ENSG00000121864	PF00096
ENSG00000163884	PF00096
ENSG00000196247	PF00096
ENSG00000124613	PF00096
ENSG00000101115	PF00096
ENSG00000213015	PF00096
ENSG00000110851	PF21549
ENSG00000030419	PF00096
ENSG00000161405	PF00096
ENSG00000130856	PF12874
ENSG00000173276	PF18450
ENSG00000118495	PF00096
ENSG00000126003	PF13912
ENSG00000163848	PF00096
ENSG00000198740	PF00096
ENSG00000126804	PF00651
ENSG00000127903	PF00096
ENSG00000162702	PF00096
ENSG00000011590	PF12874
