gene_id	gene_symbol	pseudo_gene_status
79607	FAM118B	0
79608	RIC3	0
79609	VCPKMT	1
79611	ACSS3	0
79612	NAA16	0
79613	TANGO6	0
79616	CCNJL	0
79618	HMBOX1	0
79621	RNASEH2B	0
79622	SNRNP25	0
79623	GALNT14	0
79624	ARMT1	0
79625	NDNF	0
79626	TNFAIP8L2	0
79627	OGFRL1	0
79628	SH3TC2	0
79629	OCEL1	0
79630	C1orf54	0
79631	EFL1	1
79632	FAM184A	0
79633	FAT4	0
79634	SCRN3	0
79635	CCDC121	1
79637	ARMC7	0
79639	TMEM53	0
79641	ROGDI	0
79642	ARSJ	0
79643	CHMP6	0
79644	SRD5A3	1
79645	CLXN	0
79646	PANK3	1
79647	AKIRIN1	1
79648	MCPH1	0
79649	MAP7D3	0
79650	USB1	0
79651	RHBDF2	0
79652	TMEM204	0
79654	HECTD3	0
79656	BEND5	0
79657	RPAP3	0
79658	ARHGAP10	0
79659	DYNC2H1	0
79660	PPP1R3B	0
79661	NEIL1	0
79663	HSPBAP1	1
79664	ICE2	1
79665	DHX40	1
79666	PLEKHF2	0
79668	PARP8	0
79669	C3orf52	0
79670	TUT7	0
79671	NLRX1	0
79672	FN3KRP	0
79673	ZNF329	0
79674	VEPH1	0
79675	FASTKD1	1
79676	OGFOD2	0
79677	SMC6	0
79679	VTCN1	1
79680	RTL10	0
79682	CENPU	1
79683	ZDHHC14	0
79684	MSANTD2	1
79685	SAP30L	0
79689	STEAP4	0
79690	GAL3ST4	0
79691	QTRT2	0
79692	ZNF322	1
79693	YRDC	1
79694	MANEA	0
79695	GALNT12	0
79696	ZC2HC1C	0
79697	RIOX1	0
79698	ZMAT4	0
79699	ZYG11B	0
79701	OGFOD3	0
79703	TOP6BL	0
79705	LRRK1	0
79706	PRKRIP1	0
79707	NOL9	0
79709	COLGALT1	0
79710	MORC4	0
79711	IPO4	0
79712	GTDC1	0
79713	IGFLR1	1
79714	CCDC51	0
79716	NPEPL1	0
79717	PPCS	0
79718	TBL1XR1	1
79719	AAGAB	0
79720	VPS37B	0
79722	ANKRD55	0
79723	SUV39H2	1
79724	ZNF768	0
79725	THAP9	0
79726	WDR59	0
79727	LIN28A	1
79728	PALB2	0
79729	SH3D21	0
79730	NSUN7	0
79731	NARS2	0
79733	E2F8	0
79734	KCTD17	0
79735	TBC1D17	0
79736	TEFM	0
79738	BBS10	0
79739	TTLL7	0
79740	ZBBX	0
79741	CCDC7	0
79742	DIPK2B	0
79744	ZNF419	0
79745	CLIP4	0
79746	ECHDC3	0
79747	ADGB	0
79748	LMAN1L	0
79750	ZNF385D	0
79751	SLC25A22	0
79752	ZFAND1	1
79753	SNIP1	0
79754	ASB13	0
79755	ZNF750	0
79758	DHRS12	0
79759	ZNF668	0
79760	GEMIN7	1
79762	C1orf115	0
79763	ISOC2	0
79767	ELMO3	0
79768	KATNBL1	1
79770	TXNDC15	0
79772	MCTP1	0
79774	GRTP1	0
79776	ZFHX4	0
79777	ACBD4	0
79778	MICALL2	0
79780	CCDC82	0
79781	IQCA1	0
79782	LRRC31	0
79783	SUGCT	0
79784	MYH14	0
79785	RERGL	0
79786	KLHL36	0
79788	ZNF665	0
79789	CLMN	0
79791	FBXO31	0
79792	GSDMD	0
79794	SPRING1	1
79796	ALG9	0
79797	ZNF408	0
79798	ARMC5	0
79799	UGT2A3	1
79800	CARF	0
79801	SHCBP1	1
79802	HHIPL2	0
79803	HPS6	0
79805	VASH2	0
79807	GSTCD	0
79809	TTC21B	0
79810	PTCD2	1
79811	SLTM	0
79812	MMRN2	1
79813	EHMT1	0
79814	AGMAT	0
79815	NIPAL2	0
79816	TLE6	0
79817	MOB3B	0
79818	ZNF552	0
79819	DNAI4	0
79820	CATSPERB	0
79822	ARHGAP28	0
79823	CAMKMT	0
79825	EFCC1	0
79827	CLMP	0
79828	METTL8	1
79829	NAA40	1
79830	ZMYM1	1
79831	KDM8	0
79832	QSER1	0
79833	GEMIN6	0
79834	PEAK1	0
79836	LONRF3	0
79837	PIP4K2C	0
79838	TMC5	0
79839	CCDC102B	0
79840	NHEJ1	0
79841	AGBL2	0
79842	ZBTB3	0
79843	FAM124B	0
79844	ZDHHC11	0
79845	RNF122	0
79846	CFAP69	1
79847	MFSD13A	0
79848	CSPP1	0
79849	NHERF4	0
79850	TLCD3A	0
79852	EPHX3	0
79853	TM4SF20	0
79856	SNX22	0
79858	NEK11	0
79861	TUBAL3	0
79862	ZNF669	0
79863	RBFA	1
79864	JHY	0
79865	TREML2	1
79866	BORA	0
79867	TCTN2	0
79868	ALG13	0
79869	CPSF7	0
79870	BAALC	0
79871	RPAP2	1
79872	CBLL1	1
79873	NUDT18	0
79874	RABEP2	0
79875	THSD4	0
79876	UBA5	1
79877	DCAKD	0
79879	CCDC134	0
79882	ZC3H14	1
79883	PODNL1	0
79884	MAP9	0
79885	HDAC11	0
79886	CAAP1	0
79887	PLBD1	0
79888	LPCAT1	0
79890	RIN3	0
79891	ZNF671	0
79892	MCMBP	0
79893	GGNBP2	0
79894	ZNF672	0
79895	ATP8B4	0
79896	THNSL1	0
79897	RPP21	0
79898	ZNF613	0
79899	PRR5L	0
79901	CYBRD1	0
79902	NUP85	0
79903	NAA60	0
79905	TMC7	0
79906	MORN1	0
79908	BTNL8	0
79912	PYROXD1	1
79913	ACTR5	0
79915	ATAD5	0
79917	MAGIX	0
79918	SETD6	1
79919	MAB21L4	0
79921	TCEAL4	1
79922	MRM1	0
79923	NANOG	1
79924	ADM2	0
79925	SPEF2	0
79927	FAM110D	0
79929	MAP6D1	0
79930	DOK3	0
79931	TNIP3	0
79932	KIAA0319L	0
79933	SYNPO2L	0
79934	COQ8B	0
79935	CCNP	0
79937	CNTNAP3	1
79939	SLC35E1	1
79943	ZNF696	0
79944	L2HGDH	0
79946	C10orf95	0
79947	DHDDS	0
79948	PLPPR3	0
79949	PLEKHS1	0
79953	SYNDIG1	0
79954	NOL10	0
79955	PDZD7	0
79956	ERMP1	0
79957	PAQR6	0
79958	DENND1C	1
79959	CEP76	0
79960	JADE1	0
79961	DENND2D	0
79962	DNAJC22	0
79966	SCD5	0
79968	WDR76	0
79969	ATAT1	0
79971	WLS	0
79973	ZNF442	0
79974	CPED1	0
79977	GRHL2	0
79979	TRMT2B	1
79980	DSN1	0
79981	FRMD1	0
79982	DNAJB14	1
79983	POF1B	0
79987	SVEP1	0
79989	IFT56	0
79990	PLEKHH3	0
79991	STN1	1
79993	ELOVL7	0
79998	ANKRD53	0
80000	GREB1L	0
80003	PCNX2	0
80004	ESRP2	0
80005	DOCK5	0
80006	TRAPPC13	1
80007	C10orf88	1
80008	TMEM156	0
80010	RMI1	0
80011	PSME3IP1	1
80012	PHC3	0
80013	MINDY3	0
80014	WWC2	0
80017	DGLUCY	0
80018	NAA25	0
80019	UBTD1	0
80020	FOXRED2	0
80021	TMEM62	0
80022	MYO15B	0
80023	NRSN2	0
80024	SLC8B1	0
80025	PANK2	0
80028	FBXL18	0
80031	SEMA6D	0
80032	ZNF556	0
80034	CSRNP3	0
80036	TRPM3	0
80045	GPR157	0
80055	PGAP1	0
80059	LRRTM4	0
80063	ATF7IP2	1
80067	DCAF17	0
80070	ADAMTS20	0
80071	CCDC15	0
80086	TUBA4B	0
80095	ZNF606	0
80097	MZT2B	0
80108	ZFP2	1
80110	ZNF614	1
80114	BICC1	0
80115	BAIAP2L2	0
80117	ARL14	0
80119	PIF1	0
80122	MAP3K19	0
80124	VCPIP1	0
80125	CCDC33	0
80127	BBOF1	1
80128	TRIM46	0
80129	CCDC170	0
80131	LRRC8E	0
80133	MROH9	0
80135	RPF1	0
80139	ZNF703	0
80142	PTGES2	0
80143	SIKE1	0
80144	FRAS1	0
80145	THOC7	0
80146	UXS1	0
80148	SLC66A2	1
80149	ZC3H12A	0
80150	ASRGL1	0
80152	CENPT	0
80153	EDC3	0
80155	NAA15	0
80157	CWH43	0
80162	PGGHG	0
80164	PRR36	0
80167	ABHD18	0
80168	MOGAT2	1
80169	CTC1	0
80173	IFT74	0
80174	DBF4B	0
80176	SPSB1	0
80177	MYCT1	0
80178	TEDC2	0
80179	MYO19	0
80183	RUBCNL	0
80184	CEP290	0
80185	TTI2	0
80194	TMEM134	0
80195	TMEM254	0
80196	RNF34	0
80198	MUS81	0
80199	FUZ	0
80201	HKDC1	0
80204	FBXO11	0
80205	CHD9	0
80206	FHOD3	0
80207	OPA3	0
80208	SPG11	0
80209	PROSER1	0
80210	ARMC9	0
80212	CCDC92	0
80213	TM2D3	1
80216	ALPK1	0
80217	CFAP43	0
80218	NAA50	1
80219	COQ10B	1
80221	ACSF2	0
80222	TARS2	1
80223	RAB11FIP1	1
80224	NUBPL	0
80227	PAAF1	0
80228	ORAI2	0
80230	RUFY1	0
80231	TASL	0
80232	WDR26	0
80233	FAAP100	0
80235	PIGZ	0
80237	ELL3	0
80243	PREX2	0
80254	CEP63	0
80255	SLC35F5	0
80256	ATOSB	1
80258	EFHC2	0
80262	PHAF1	1
80263	TRIM45	0
80264	ZNF430	1
80267	EDEM3	0
80270	HSD3B7	0
80271	ITPKC	0
80273	GRPEL1	1
80274	SCUBE1	0
80279	CDK5RAP3	1
80298	MTERF2	0
80301	PLEKHO2	0
80303	EFHD1	0
80304	WDCP	0
80305	TRABD	0
80306	MED28	1
80308	FLAD1	0
80309	SPHKAP	0
80310	PDGFD	0
80311	KLHL15	0
80312	TET1	1
80313	LRRC27	0
80314	EPC1	0
80315	CPEB4	0
80316	PPP1R2C	0
80317	ZKSCAN3	0
80318	GKAP1	0
80319	CXXC4	0
80320	SP6	0
80321	CEP70	0
80323	CCDC68	0
80324	PUS1	0
80325	ABTB1	0
80326	WNT10A	0
80328	ULBP2	0
80329	ULBP1	1
80331	DNAJC5	1
80332	ADAM33	0
80333	KCNIP4	0
80335	WDR82	1
80336	PABPC1L	0
80339	PNPLA3	0
80341	BPIFB2	0
80342	TRAF3IP3	0
80343	SEL1L2	0
80344	DCAF11	0
80345	ZSCAN16	0
80346	REEP4	0
80347	COASY	0
80349	SKIC8	0
80351	TNKS2	0
80352	RNF39	0
80380	PDCD1LG2	0
80381	CD276	0
80700	UBXN6	0
80704	SLC19A3	1
80705	TSGA10	0
80709	AKNA	0
80712	ESX1	0
80714	PBX4	0
80723	SLC35G2	0
80724	ACAD10	0
80725	SRCIN1	0
80726	IQCN	0
80727	TTYH3	0
80728	ARHGAP39	0
80731	THSD7B	0
80736	SLC44A4	0
80737	VWA7	0
80739	MPIG6B	0
80740	LY6G6C	0
80741	LY6G5C	0
80742	PRR3	1
80745	THUMPD2	0
80746	TSEN2	1
80755	AARSD1	1
80757	TMEM121	0
80758	PRR7	0
80759	KHDC1	0
80760	ITIH5	0
80762	NDFIP1	1
80763	SPX	0
80764	THAP7	0
80765	STARD5	0
80772	CPTP	0
80774	LIMD2	0
80775	TMEM177	0
80776	B9D2	0
80777	CYB5B	0
80778	ZNF34	1
80781	COL18A1	0
80789	INTS5	0
80790	CMIP	0
80816	ASXL3	0
80817	CEP44	0
80818	ZNF436	1
80820	EEPD1	0
80821	DDHD1	0
80823	GPRASP3	1
80824	DUSP16	0
80829	ZFP91	1
80830	APOL6	0
80831	APOL5	0
80832	APOL4	0
80833	APOL3	0
80834	TAS1R2	0
80835	TAS1R1	0
80851	SH3BP5L	0
80852	GRIP2	0
80853	KDM7A	0
80854	SETD7	0
80856	LNPK	0
80863	PRRT1	0
80864	EGFL8	0
80895	ILKAP	0
80896	NPL	1
80975	TMPRSS5	0
81025	GJA9	0
81027	TUBB1	1
81029	WNT5B	0
81030	ZBP1	0
81031	SLC2A10	0
81033	KCNH6	0
81034	SLC25A32	0
81035	COLEC12	0
81037	CLPTM1L	1
81050	OR5AC2	0
81061	OR11H1	1
81099	OR4F17	0
81127	OR4K15	0
81168	OR8J3	0
81282	OR51G2	0
81285	OR51E2	0
81300	OR4P4	0
81309	OR4C15	0
81318	OR4A5	1
81327	OR4A16	0
81328	OR4A15	0
81341	OR10W1	0
81392	OR2AE1	0
81399	OR4F16	1
81442	OR6N2	1
81448	OR6K2	1
81466	OR2L5	0
81469	OR2G3	0
81470	OR2G2	0
81472	OR2C3	0
81488	POLR2M	1
81490	PTDSS2	0
81491	GPR63	0
81492	RSPH6A	0
81493	SYNC	0
81494	CFHR5	0
81501	DCSTAMP	0
81502	HM13	0
81532	MOB2	0
81533	ITFG1	0
81537	SGPP1	0
81539	SLC38A1	0
81542	TMX1	1
81543	LRRC3	0
81544	GDPD5	0
81545	FBXO38	1
81550	TDRD3	0
81551	STMN4	0
81552	VOPP1	1
81553	CYRIA	0
81554	RCC1L	0
81555	YIPF5	0
81556	INTS14	0
81557	MAGED4B	0
81558	FAM117A	0
81559	TRIM11	0
81562	LMAN2L	0
81563	C1orf21	0
81565	NDEL1	1
81566	CSRNP2	0
81567	TXNDC5	0
81569	ACTL8	0
81570	CLPB	0
81572	PDRG1	0
81573	ANKRD13C	0
81575	APOLD1	0
81576	YJU2B	0
81577	GFOD2	1
81578	COL21A1	0
81579	PLA2G12A	1
81602	CDADC1	0
81603	TRIM8	0
81605	URM1	0
81606	LBH	0
81607	NECTIN4	0
81608	FIP1L1	0
81609	SNX27	0
81610	FAM83D	0
81611	ANP32E	0
81614	NIPA2	1
81615	TMEM163	0
81616	ACSBG2	0
81617	CAB39L	0
81618	ITM2C	0
81619	TSPAN14	0
81620	CDT1	0
81621	KAZALD1	0
81622	UNC93B1	1
81623	DEFB126	0
81624	DIAPH3	0
81626	SHCBP1L	0
81627	TRMT1L	0
81628	TSC22D4	0
81629	TSSK3	0
81631	MAP1LC3B	1
81669	CCNL2	1
81671	VMP1	0
81688	C6orf62	0
81689	ISCA1	1
81691	REXO5	0
81693	AMN	0
81696	OR5V1	0
81697	OR2B2	0
81704	DOCK8	0
81706	PPP1R14C	0
81786	TRIM7	0
81788	NUAK2	0
81789	TIGD6	1
81790	RNF170	0
81792	ADAMTS12	0
81793	TLR10	0
81794	ADAMTS10	0
81796	SLCO5A1	0
81797	OR12D3	0
81831	NETO2	1
81832	NETO1	0
81833	SPACA1	0
81839	VANGL1	0
81844	TRIM56	0
81846	SBF2	0
81847	RNF146	0
81848	SPRY4	0
81849	ST6GALNAC5	0
81850	KRTAP1-3	0
81851	KRTAP1-1	0
81853	TMEM14B	1
81855	SFXN3	0
81856	ZNF611	0
81857	MED25	0
81858	SHARPIN	0
81870	KRTAP9-9	0
81871	KRTAP4-6	0
81872	KRTAP2-1	0
81873	ARPC5L	0
81875	ISG20L2	1
81876	RAB1B	1
81887	LAS1L	0
81888	HYI	0
81889	FAHD1	1
81890	QTRT1	1
81892	SLIRP	1
81894	SLC25A28	0
81926	ABHD17A	1
81928	CABLES2	0
81929	SEH1L	0
81930	KIF18A	0
81931	ZNF93	1
81932	HDHD3	0
83259	PCDH11Y	0
83394	PITPNM3	0
83401	ELOVL3	0
83416	FCRL5	0
83417	FCRL4	1
83439	TCF7L1	0
83440	ADPGK	0
83442	SH3BGRL3	1
83443	SF3B5	0
83444	INO80B	0
83445	GSG1	0
83446	CCDC70	0
83447	SLC25A31	0
83448	PUS7L	0
83449	PMFBP1	0
83450	DRC3	0
83451	ABHD11	0
83452	RAB33B	0
83460	EMC6	0
83461	CDCA3	1
83463	MXD3	0
83464	APH1B	0
83468	GLT8D2	0
83473	KATNAL2	0
83475	DOHH	0
83478	ARHGAP24	0
83479	DDX59	0
83480	PUS3	0
83481	EPPK1	0
83482	SCRT1	0
83483	PLVAP	0
83538	ODAD4	0
83539	CHST9	0
83540	NUF2	0
83541	FAM110A	0
83543	AIF1L	0
83544	DNAL1	0
83546	RTBDN	0
83547	RILP	0
83548	COG3	0
83549	UCK1	0
83550	GPR101	0
83551	TAAR8	0
83552	MFRP	0
83590	TMUB1	0
83591	THAP2	0
83592	AKR1E2	0
83593	RASSF5	0
83594	NUDT12	0
83595	SOX7	0
83596	BCL2L12	1
83597	RTP3	0
83604	TMEM47	0
83605	CCM2	0
83606	GUCD1	0
83607	AMMECR1L	1
83608	C18orf21	1
83636	C19orf12	0
83637	ZMIZ2	0
83638	C11orf68	0
83639	TEX101	1
83640	RAMAC	1
83641	FAM107B	0
83642	SELENOO	0
83643	CCDC3	0
83648	FAM167A	0
83650	SLC35G5	0
83657	DYNLRB2	0
83658	DYNLRB1	1
83659	TEKT1	0
83660	TLN2	1
83661	MS4A8	0
83666	PARP9	0
83667	SESN2	0
83690	CRISPLD1	0
83692	CD99L2	0
83693	HSDL1	0
83694	RPS6KL1	0
83695	RHNO1	0
83696	TRAPPC9	0
83697	SLC4A9	0
83698	CALN1	0
83699	SH3BGRL2	0
83700	JAM3	0
83706	FERMT3	1
83707	TRPT1	0
83714	NRIP2	0
83715	ESPN	1
83716	CRISPLD2	0
83719	YPEL3	0
83723	TLCD3B	0
83729	INHBE	0
83732	RIOK1	0
83733	SLC25A18	1
83734	ATG10	0
83737	ITCH	0
83740	H2AB3	0
83741	TFAP2D	0
83742	MARVELD1	0
83743	GRWD1	0
83744	ZNF484	1
83746	L3MBTL2	0
83752	LONP2	0
83755	KRTAP4-12	0
83756	TAS1R3	0
83758	RBP5	0
83759	RBM4B	1
83786	FRMD8	1
83787	ARMC10	1
83795	KCNK16	0
83844	USP26	1
83849	SYT15	0
83850	ESYT3	0
83851	SYT16	0
83852	SETDB2	0
83853	ROPN1L	0
83854	ANGPTL6	0
83855	KLF16	0
83856	FSD1L	0
83857	TMTC1	1
83858	ATAD3B	0
83860	TAF3	0
83861	RSPH3	0
83862	TMEM120A	0
83871	RAB34	0
83872	HMCN1	0
83873	GPR61	0
83874	TBC1D10A	0
83875	BCO2	0
83876	MRO	0
83877	TM2D2	0
83878	USHBP1	0
83879	CDCA7	1
83881	MIXL1	0
83882	TSPAN10	0
83884	SLC25A2	0
83886	PRSS27	0
83887	TTLL2	0
83888	FGFBP2	0
83889	WDR87	1
83890	SPATA9	0
83891	SNX25	1
83892	KCTD10	1
83893	SPATA16	0
83894	TTC29	0
83895	KRTAP1-5	0
83896	KRTAP3-1	1
83897	KRTAP3-2	0
83899	KRTAP9-2	0
83900	KRTAP9-3	0
83901	KRTAP9-8	0
83902	KRTAP17-1	0
83903	HASPIN	0
83930	STARD3NL	0
83931	STK40	0
83932	SPRTN	0
83933	HDAC10	0
83937	RASSF4	0
83938	LRMDA	0
83939	EIF2A	1
83940	TATDN1	1
83941	TM2D1	0
83942	TSSK1B	1
83943	IMMP2L	0
83953	FCAMR	0
83959	SLC4A11	0
83982	IFI27L2	0
83983	TSSK6	0
83985	SPNS1	0
83986	FAM234A	0
83987	CCDC8	0
83988	NCALD	0
83989	ARB2A	1
83990	BRIP1	0
83992	CTTNBP2	0
83998	REG4	0
83999	KREMEN1	0
84000	TMPRSS13	0
84002	B3GNT5	0
84033	OBSCN	0
84034	EMILIN2	0
84056	KATNAL1	0
84057	MND1	1
84058	WDR54	0
84059	ADGRV1	0
84060	RBM48	1
84061	MAGT1	1
84062	DTNBP1	0
84063	KIRREL2	0
84064	HDHD2	0
84065	TMEM222	0
84066	TEX35	0
84067	FHIP1B	0
84068	SLC10A7	0
84069	PLEKHN1	0
84070	FAM186B	0
84071	ARMC2	0
84072	HORMAD1	1
84073	MYCBPAP	0
84074	QRICH2	0
84075	FSCB	0
84076	TKTL2	0
84077	C3orf20	0
84078	KBTBD7	0
84079	ANKRD27	0
84080	ENKD1	0
84081	NSRP1	1
84083	ZRANB3	0
84084	RAB6C	0
84085	FBXO30	0
84100	ARL6	0
84101	USP44	0
84102	SLC41A2	1
84103	C4orf17	0
84105	PCBD2	1
84106	PRAM1	0
84107	ZIC4	0
84108	PCGF6	1
84109	QRFPR	0
84124	ZNF394	0
84125	LRRIQ1	0
84126	ATRIP	0
84128	WDR75	1
84129	ACAD11	0
84131	CEP78	0
84132	USP42	1
84133	ZNRF3	0
84134	TOMM40L	0
84135	UTP15	0
84138	SLC7A6OS	0
84140	FAM161A	0
84141	EVA1A	0
84142	ABRAXAS1	1
84144	SYDE2	0
84146	ZNF644	0
84148	KAT8	0
84152	PPP1R1B	0
84153	RNASEH2C	1
84154	RPF2	1
84159	ARID5B	0
84162	BLTP1	0
84163	GTF2IRD2	1
84164	ASCC2	0
84166	NLRC5	0
84167	C19orf44	0
84168	ANTXR1	0
84171	LOXL4	0
84172	POLR1B	0
84173	ELMOD3	0
84174	SLA2	0
84179	SLC49A3	0
84181	CHD6	0
84182	MINDY4	0
84186	ZCCHC7	1
84187	TMEM164	0
84188	FAR1	1
84189	SLITRK6	0
84190	METTL25	0
84191	CIAO2A	1
84193	SETD3	0
84196	USP48	0
84197	POMK	0
84203	TXNDC2	0
84206	MEX3B	0
84210	ANKRD20A1	1
84215	ZNF541	0
84216	TMEM117	0
84217	ZMYND12	0
84219	WDR24	0
84220	RGPD5	0
84221	SPATC1L	0
84223	IQCG	0
84224	NBPF3	1
84225	ZMYND15	0
84226	SPATA31H1	0
84229	DRC7	0
84230	LRRC8C	0
84231	TRAF7	1
84232	MAF1	1
84233	TMEM126A	1
84236	RHBDD1	1
84239	ATP13A4	0
84240	ZCCHC9	1
84243	ZDHHC18	0
84245	MRI1	0
84246	MED10	0
84247	RTL6	0
84248	FYTTD1	1
84249	PSD2	0
84250	SLF1	0
84251	SGIP1	0
84253	GARNL3	0
84254	CAMKK1	0
84255	SLC37A3	0
84256	FLYWCH1	1
84258	SYT3	0
84259	DCUN1D5	0
84260	TCHP	0
84261	FBXW9	0
84262	PSMG3	0
84263	HSDL2	0
84264	HAGHL	0
84265	POLR3GL	0
84266	ALKBH7	0
84267	QNG1	0
84268	RPAIN	0
84269	CHCHD5	0
84270	CARD19	0
84271	POLDIP3	0
84272	YIPF4	0
84273	NOA1	0
84274	COQ5	0
84275	SLC25A33	1
84276	NICN1	1
84277	DNAJC30	0
84279	PRADC1	1
84280	BTBD10	1
84281	C2orf88	0
84282	RNF135	0
84283	TMEM79	0
84284	NTPCR	0
84285	EIF1AD	0
84286	TMEM175	0
84287	ZDHHC16	0
84288	EFCAB2	0
84289	ING5	0
84290	CAPNS2	0
84292	WDR83	0
84293	PRXL2A	1
84294	UTP23	0
84295	PHF6	0
84296	GINS4	0
84298	LLPH	1
84299	MIEN1	0
84300	UQCC2	0
84301	DDI2	0
84302	PGAP4	0
84303	CHCHD6	0
84304	NUDT22	0
84305	PYM1	0
84306	PDCD2L	1
84307	ZNF397	0
84309	NUDT16L1	0
84310	C7orf50	0
84311	MRPL45	1
84312	BRMS1L	0
84313	VPS25	1
84314	TMEM107	0
84315	MON1A	0
84316	NAA38	0
84317	CCDC115	0
84318	CCDC77	0
84319	CMSS1	0
84320	ACBD6	0
84321	THOC3	1
84324	SARNP	1
84326	METTL26	0
84327	ZBED3	0
84328	LZIC	0
84329	HVCN1	0
84330	ZNF414	0
84331	MCRIP2	1
84332	DYDC2	0
84333	PCGF5	0
84334	COA8	0
84335	AKT1S1	0
84336	TMEM101	0
84337	ELOF1	0
84340	GFM2	0
84342	COG8	0
84343	HPS3	0
84364	ARFGAP2	0
84365	NIFK	1
84366	PRAC1	0
84376	HOOK3	0
84417	ECRG4	0
84418	CYSTM1	1
84419	C15orf48	0
84432	PROK1	0
84433	CARD11	0
84435	ADGRA1	0
84436	ZNF528	0
84437	MSANTD4	0
84439	HHIPL1	0
84440	RAB11FIP4	0
84441	MAML2	0
84443	FRMPD3	0
84444	DOT1L	0
84445	LZTS2	0
84446	BRSK1	0
84447	SYVN1	0
84448	ABLIM2	0
84449	ZNF333	0
84450	ZNF512	0
84451	MAP3K21	0
84455	EFCAB7	0
84456	L3MBTL3	0
84457	PHYHIPL	0
84458	LCOR	0
84460	ZMAT1	0
84461	NEURL4	0
84464	SLX4	0
84465	MEGF11	0
84466	MEGF10	0
84467	FBN3	0
84498	FAM120B	0
84501	SPIRE2	0
84502	JPH4	0
84503	ZNF527	0
84504	NKX6-2	0
84513	PLPP5	0
84514	GHDC	0
84515	MCM8	0
84516	DCTN5	1
84517	ACTRT3	0
84518	CNFN	0
84519	ACRBP	0
84520	GON7	0
84522	JAGN1	0
84524	ZC3H8	0
84525	HOPX	0
84527	ZNF559	0
84528	RHOXF2	0
84529	CDIN1	0
84530	SRRM4	0
84532	ACSS1	0
84539	MCHR2	0
84541	KBTBD8	0
84542	SANBR	0
84545	MRPL43	0
84547	PGBD1	0
84548	TMEM185A	1
84549	MAK16	0
84552	PARD6G	0
84553	FAXC	0
84557	MAP1LC3A	0
84560	MT4	0
84561	SLC12A8	0
84569	LYZL1	0
84570	COL25A1	0
84572	GNPTG	0
84612	PARD6B	1
84614	ZBTB37	0
84616	KRTAP4-4	0
84617	TUBB6	1
84618	NT5C1A	0
84619	ZGPAT	0
84620	ST6GAL2	0
84622	ZNF594	0
84623	KIRREL3	0
84624	FNDC1	0
84626	KRBA1	0
84627	ZNF469	0
84628	NTNG2	0
84629	TNRC18	1
84630	TTBK1	0
84631	SLITRK2	0
84632	AFAP1L2	0
84634	KISS1R	0
84636	GPR174	0
84639	IL1F10	0
84640	USP38	0
84641	MFSD14B	1
84643	KIF2B	0
84645	C22orf23	0
84647	PLA2G12B	0
84648	LCE3D	0
84649	DGAT2	0
84650	EBPL	1
84651	SPINK7	0
84654	SPZ1	0
84656	GLYR1	1
84658	ADGRE3	0
84659	RNASE7	0
84660	CCDC62	0
84661	DPY30	0
84662	GLIS2	0
84665	MYPN	0
84666	RETNLB	0
84667	HES7	0
84668	HYCC1	0
84669	USP32	1
84671	ZNF347	1
84674	CARD6	0
84675	TRIM55	0
84676	TRIM63	0
84678	KDM2B	0
84679	SLC9A7	1
84680	ACCS	0
84681	HINT2	0
84684	INSM2	0
84687	PPP1R9B	0
84688	SPMIP6	0
84689	MS4A14	0
84690	SPATA22	0
84691	GARIN1B	0
84692	CCDC54	0
84693	MCEE	0
84694	GJA10	0
84695	LOXL3	0
84696	ABHD1	0
84698	CAPS2	0
84699	CREB3L3	0
84700	MYO18B	0
84701	COX4I2	0
84705	GTPBP3	0
84706	GPT2	0
84707	BEX2	0
84708	LNX1	1
84709	MGARP	0
84717	HDGFL2	0
84720	PIGO	0
84722	PSRC1	0
84725	PLEKHA8	1
84726	PRRC2B	0
84727	SPSB2	0
84733	CBX2	0
84734	FAM167B	0
84735	CNDP1	0
84747	UNC119B	0
84749	USP30	0
84750	FUT10	0
84752	B3GNT9	0
84759	PCGF1	0
84765	ZNF577	0
84766	CRACR2A	0
84767	TRIM51	0
84769	MPV17L2	0
84773	TMEM276	0
84775	ZNF607	1
84779	NAA11	0
84787	KMT5C	0
84790	TUBA1C	1
84792	FAM220A	1
84795	PYROXD2	0
84803	GPAT3	0
84804	MFSD9	0
84807	NFKBID	0
84808	PERM1	0
84811	BUD13	1
84812	PLCD4	0
84814	PLPP7	0
84816	RTN4IP1	1
84817	TXNDC17	0
84818	IL17RC	0
84823	LMNB2	0
84824	FCRLA	0
84826	SFT2D3	0
84830	ADTRP	0
84833	ATP5MK	1
84836	ABHD14B	0
84838	ZNF496	0
84839	RAX2	0
84842	HPDL	0
84844	PHF5A	1
84851	TRIM52	0
84858	ZNF503	0
84859	LRCH3	0
84861	KLHL22	0
84864	RIOX2	0
84865	CCDC142	0
84866	TMEM25	0
84867	PTPN5	0
84868	HAVCR2	0
84869	CBR4	0
84870	RSPO3	0
84871	AGBL4	0
84872	ZC3H10	0
84873	ADGRG7	0
84874	ZNF514	0
84875	PARP10	0
84876	ORAI1	0
84878	ZBTB45	1
84879	MFSD2A	0
84881	RPUSD4	0
84883	AIFM2	0
84885	ZDHHC12	0
84886	C1orf198	0
84888	SPPL2A	1
84889	SLC7A3	1
84890	ADO	0
84891	ZSCAN10	0
84892	POMGNT2	0
84893	FBH1	0
84894	LINGO1	0
84895	MIGA2	0
