refseq_ids	Ensembl_Gene_ID
NP_073571.1	ENSG00000165792
NP_116214.2	ENSG00000161298
NP_001842.3	ENSG00000112280
NP_071379.3	ENSG00000132623
NP_003195.1	ENSG00000082641
NP_001120670.1	ENSG00000141524
NP_002177.2	ENSG00000292373
NP_004410.3	ENSG00000138166
NP_689712.1	ENSG00000159214
NP_006062.1	ENSG00000130943
NP_002207.2	ENSG00000151655
NP_006346.1	ENSG00000112343
NP_663735.2	ENSG00000143228
NP_008958.2	ENSG00000163781
NP_940936.2	ENSG00000198723
NP_859063.3	ENSG00000132854
NP_066022.2	ENSG00000160460
NP_000956.2	ENSG00000077092
NP_065194.3	ENSG00000128159
NP_004172.2	ENSG00000154277
NP_065102.1	ENSG00000106328
NP_000473.2	ENSG00000110244
NP_787079.1	ENSG00000188000
NP_036260.2	ENSG00000016602
NP_036474.1	ENSG00000095739
NP_775866.2	ENSG00000139645
NP_001474.1	ENSG00000146729
NP_056209.2	ENSG00000256223
NP_006618.1	ENSG00000105171
NP_689890.1	ENSG00000180532
NP_005110.2	ENSG00000054118
NP_078919.2	ENSG00000119703
NP_733937.3	ENSG00000153822
NP_001017425.2	ENSG00000082482
NP_003441.1	ENSG00000103343
NP_710157.2	ENSG00000185112
NP_919290.2	ENSG00000177888
NP_001364250.1	ENSG00000154263
NP_116228.1	ENSG00000138463
NP_001073923.1	ENSG00000215009
NP_056271.3	ENSG00000188986
NP_775109.2	ENSG00000170465
NP_001116325.1	ENSG00000164591
NP_002221.1	ENSG00000173801
NP_878919.2	ENSG00000115107
NP_003913.3	ENSG00000103657
NP_002775.3	ENSG00000183668
NP_055084.3	ENSG00000168594
NP_003203.1	ENSG00000241186
NP_112236.3	ENSG00000179526
NP_001295.2	ENSG00000108582
NP_077740.1	ENSG00000134755
NP_008924.1	ENSG00000107833
NP_653322.1	ENSG00000174796
NP_001030126.2	ENSG00000095637
NP_064528.1	ENSG00000115946
NP_001161840.1	ENSG00000100626
NP_001317612.1	ENSG00000182670
NP_062555.1	ENSG00000088882
NP_005004.1	ENSG00000070081
NP_001371062.1	ENSG00000105707
NP_001103279.2	ENSG00000204644
NP_115683.3	ENSG00000165118
NP_056471.1	ENSG00000066735
NP_061041.2	ENSG00000082146
NP_036555.1	ENSG00000142541
NP_001004134.1	ENSG00000172640
NP_006104.4	ENSG00000134215
NP_114104.1	ENSG00000125409
NP_071414.2	ENSG00000158258
NP_002066.1	ENSG00000111664
NP_000919.1	ENSG00000170890
NP_001004458.2	ENSG00000280204
NP_000593.1	ENSG00000106366
NP_001371201.1	ENSG00000137252
NP_777562.1	ENSG00000179241
NP_000403.1	ENSG00000113905
NP_061881.2	ENSG00000100335
NP_001353829.1	ENSG00000168026
NP_001381708.1	ENSG00000010219
NP_001269734.1	ENSG00000136536
NP_001073876.2	ENSG00000166105
NP_542790.2	ENSG00000132801
NP_001017970.1	ENSG00000182107
NP_004195.2	ENSG00000007541
NP_000572.2	ENSG00000233276
NP_003976.2	ENSG00000174292
NP_008977.1	ENSG00000138080
NP_001034702.1	ENSG00000134330
NP_065875.3	ENSG00000107863
NP_001333240.1	ENSG00000175224
NP_066575.2	ENSG00000278129
NP_055397.1	ENSG00000122136
NP_001150.3	ENSG00000138356
NP_001004106.1	ENSG00000198055
NP_079243.1	ENSG00000172000
NP_115584.1	ENSG00000169604
NP_778223.2	ENSG00000170484
NP_849156.1	ENSG00000204381
NP_001353086.1	ENSG00000174776
NP_060918.2	ENSG00000111530
NP_004125.3	ENSG00000113013
NP_940986.1	ENSG00000185015
NP_689568.2	ENSG00000197044
NP_061733.1	ENSG00000204963
NP_001001959.1	ENSG00000197591
NP_536349.3	ENSG00000135899
NP_055385.3	ENSG00000242247
NP_115515.2	ENSG00000105186
NP_061980.1	ENSG00000074842
NP_001011717.1	ENSG00000204640
NP_061746.1	ENSG00000253910
NP_001128494.1	ENSG00000115459
NP_057316.3	ENSG00000115602
NP_055438.1	ENSG00000124733
NP_001289698.1	ENSG00000116117
NP_113671.3	ENSG00000078747
NP_001380994.1	ENSG00000185860
NP_115813.2	ENSG00000203965
NP_001001669.2	ENSG00000183111
NP_001798.3	ENSG00000170835
NP_055523.1	ENSG00000184445
NP_001020110.1	ENSG00000133460
NP_060579.3	ENSG00000107951
NP_653316.3	ENSG00000163576
NP_001271188.1	ENSG00000138182
NP_001257383.1	ENSG00000198373
NP_036387.2	ENSG00000088930
NP_076985.4	ENSG00000144481
NP_001139786.1	ENSG00000114779
NP_000588.3	ENSG00000115457
NP_055409.1	ENSG00000177932
NP_055971.2	ENSG00000089902
NP_000136.2	ENSG00000170820
NP_003549.1	ENSG00000107242
NP_113648.2	ENSG00000124780
NP_005319.1	ENSG00000170961
NP_001015052.1	ENSG00000103152
NP_699163.2	ENSG00000104626
NP_219489.1	ENSG00000124104
NP_001073933.2	ENSG00000166183
NP_777565.3	ENSG00000130244
NP_001073929.1	ENSG00000188306
NP_057645.1	ENSG00000103429
NP_733762.2	ENSG00000114423
NP_115960.2	ENSG00000131355
NP_000811.1	ENSG00000183087
NP_001004725.1	ENSG00000176555
NP_001374481.1	ENSG00000150471
NP_055787.1	ENSG00000141002
NP_001295242.1	ENSG00000114547
NP_001074312.1	ENSG00000133433
NP_444504.1	ENSG00000174842
NP_620591.3	ENSG00000064201
NP_001364165.1	ENSG00000063438
NP_065803.2	ENSG00000151025
NP_703190.2	ENSG00000163702
NP_009029.3	ENSG00000070371
NP_001004019.1	ENSG00000163520
NP_036546.2	ENSG00000118873
NP_078794.1	ENSG00000131019
NP_001277250.1	ENSG00000172869
NP_008950.1	ENSG00000175063
NP_001012989.2	ENSG00000124103
NP_056240.2	ENSG00000068654
NP_001675.3	ENSG00000058668
NP_001709.1	ENSG00000153162
NP_055751.1	ENSG00000001561
NP_001754.2	ENSG00000158477
NP_653234.2	ENSG00000183960
NP_057158.1	ENSG00000178096
NP_060729.2	ENSG00000052841
NP_060367.1	ENSG00000151093
NP_476436.1	ENSG00000021461
NP_997228.1	ENSG00000197992
NP_219487.3	ENSG00000161395
NP_653244.2	ENSG00000151466
NP_710155.2	ENSG00000184517
NP_001192222.1	ENSG00000198216
NP_001136326.1	ENSG00000160284
NP_997080.1	ENSG00000143537
NP_689560.3	ENSG00000178852
NP_079002.3	ENSG00000132321
NP_001317371.1	ENSG00000057935
NP_065897.1	ENSG00000109171
NP_057578.1	ENSG00000168894
NP_254274.1	ENSG00000137033
NP_066990.3	ENSG00000157259
NP_001098989.1	ENSG00000173557
NP_002457.1	ENSG00000101057
NP_004177.3	ENSG00000001617
NP_001220.2	ENSG00000132906
NP_689988.1	ENSG00000168491
NP_056138.1	ENSG00000014123
NP_001004685.1	ENSG00000221910
NP_001128563.1	ENSG00000169550
NP_005552.3	ENSG00000185896
NP_001027545.1	ENSG00000167380
NP_694560.1	ENSG00000164841
NP_001128130.1	ENSG00000176273
NP_001233.2	ENSG00000139193
NP_001275902.1	ENSG00000148848
NP_062826.2	ENSG00000165819
NP_004805.2	ENSG00000060688
NP_060598.3	ENSG00000167721
NP_003019.2	ENSG00000107338
NP_079431.1	ENSG00000175575
NP_005210.3	ENSG00000131504
NP_004559.4	ENSG00000124570
NP_001073905.1	ENSG00000142279
NP_001013764.1	ENSG00000274588
NP_001175.2	ENSG00000175054
NP_001935.2	ENSG00000134757
NP_001074000.1	ENSG00000237136
NP_001124397.1	ENSG00000242950
NP_055927.2	ENSG00000086015
NP_001019554.1	ENSG00000067798
NP_057206.2	ENSG00000173588
NP_001136112.2	ENSG00000078687
NP_444506.2	ENSG00000205221
NP_001038941.1	ENSG00000136918
NP_057558.3	ENSG00000154781
NP_060496.2	ENSG00000175115
NP_997192.2	ENSG00000197355
NP_060943.1	ENSG00000112304
NP_001073296.1	ENSG00000249581
NP_005390.1	ENSG00000131791
NP_001095940.1	ENSG00000172955
NP_003213.1	ENSG00000087510
NP_079541.1	ENSG00000154743
NP_065978.1	ENSG00000171724
NP_694591.2	ENSG00000156414
NP_659453.3	ENSG00000156689
NP_001358972.1	ENSG00000099139
NP_075391.3	ENSG00000143624
NP_057000.2	ENSG00000138172
NP_003782.1	ENSG00000140943
NP_079119.3	ENSG00000071967
NP_060106.2	ENSG00000130529
NP_065982.1	ENSG00000168116
NP_110400.1	ENSG00000101162
NP_001631.3	ENSG00000164062
NP_055645.1	ENSG00000166860
NP_005469.2	ENSG00000172410
NP_004436.4	ENSG00000106123
NP_036525.1	ENSG00000178921
NP_001284705.1	ENSG00000166532
NP_001158221.1	ENSG00000151322
NP_057297.2	ENSG00000103671
NP_001350774.1	ENSG00000100167
NP_055144.3	ENSG00000038358
NP_000760.1	ENSG00000165841
NP_000923.1	ENSG00000149782
NP_002033.2	ENSG00000146276
NP_006384.1	ENSG00000078114
NP_536350.2	ENSG00000087460
NP_006757.2	ENSG00000083168
NP_056483.3	ENSG00000132554
NP_061888.1	ENSG00000033100
NP_001092092.1	ENSG00000187556
NP_003569.1	ENSG00000167780
NP_001093890.1	ENSG00000154642
NP_002858.2	ENSG00000169213
NP_005874.1	ENSG00000115266
NP_005931.2	ENSG00000099953
NP_004165.2	ENSG00000066230
NP_620161.1	ENSG00000163606
NP_060631.2	ENSG00000172890
NP_000656.1	ENSG00000087085
NP_001004730.1	ENSG00000172459
NP_060807.2	ENSG00000167685
NP_000242.1	ENSG00000095002
NP_001340732.1	ENSG00000181666
NP_062815.3	ENSG00000127412
NP_036552.1	ENSG00000152778
NP_055181.3	ENSG00000163938
NP_077002.2	ENSG00000164008
NP_001369170.1	ENSG00000105576
NP_001092885.2	ENSG00000272391
NP_079215.2	ENSG00000103067
NP_114429.2	ENSG00000169515
NP_071375.1	ENSG00000127586
NP_079191.2	ENSG00000083307
NP_002489.1	ENSG00000136098
NP_620156.1	ENSG00000143891
NP_001106954.1	ENSG00000185090
NP_009041.2	ENSG00000129566
NP_001158067.1	ENSG00000165966
NP_060650.2	ENSG00000089876
NP_004820.2	ENSG00000189430
NP_055668.2	ENSG00000141258
NP_001245177.1	ENSG00000189120
NP_079439.2	ENSG00000119227
NP_443094.3	ENSG00000198771
NP_734465.2	ENSG00000107731
NP_443078.1	ENSG00000183798
NP_127497.1	ENSG00000091592
NP_658988.2	ENSG00000176994
NP_112200.2	ENSG00000062716
NP_001255.4	ENSG00000204539
NP_065941.2	ENSG00000163507
NP_006854.1	ENSG00000104974
NP_963844.2	ENSG00000198812
NP_000786.1	ENSG00000149295
NP_997274.2	ENSG00000186326
NP_659402.1	ENSG00000167094
NP_001893.2	ENSG00000116761
NP_085044.2	ENSG00000131188
NP_536356.3	ENSG00000169717
NP_001004052.1	ENSG00000255307
NP_612442.3	ENSG00000130487
NP_085155.1	ENSG00000241404
NP_009173.1	ENSG00000157349
NP_036371.1	ENSG00000142082
NP_002697.1	ENSG00000138032
NP_113597.2	ENSG00000112486
NP_775774.1	ENSG00000172421
NP_060315.1	ENSG00000169019
NP_067042.1	ENSG00000154721
NP_003046.2	ENSG00000187714
NP_068834.2	ENSG00000198839
NP_005195.2	ENSG00000107968
NP_001035548.1	ENSG00000164307
NP_115986.3	ENSG00000166928
NP_056151.2	ENSG00000186908
NP_065863.2	ENSG00000130158
NP_004762.2	ENSG00000137674
NP_659497.1	ENSG00000154839
NP_848640.1	ENSG00000178821
NP_003432.1	ENSG00000131127
NP_001291360.1	ENSG00000175857
NP_115665.1	ENSG00000146005
NP_003696.2	ENSG00000115840
NP_612503.1	ENSG00000197343
NP_476516.1	ENSG00000164134
NP_005002.3	ENSG00000106459
NP_006584.1	ENSG00000136535
NP_057190.2	ENSG00000092108
NP_006054.2	ENSG00000239474
NP_631898.3	ENSG00000142002
NP_942595.1	ENSG00000138756
NP_689956.2	ENSG00000106009
NP_057097.2	ENSG00000137806
NP_001069.1	ENSG00000162692
NP_079034.3	ENSG00000116771
NP_055398.1	ENSG00000071282
NP_001265285.1	ENSG00000166225
NP_001026897.1	ENSG00000037757
NP_006273.1	ENSG00000101109
NP_001316919.1	ENSG00000148343
NP_055039.1	ENSG00000256713
NP_036519.2	ENSG00000159339
NP_443136.2	ENSG00000186231
NP_056300.3	ENSG00000122481
NP_001274064.1	ENSG00000058091
NP_001005479.2	ENSG00000230301
NP_055727.3	ENSG00000107864
NP_001112359.1	ENSG00000091879
NP_000056.2	ENSG00000039537
NP_066192.1	ENSG00000213937
NP_060548.2	ENSG00000138709
NP_000820.4	ENSG00000152578
NP_000706.1	ENSG00000123838
NP_068600.4	ENSG00000172987
NP_001028253.1	ENSG00000116990
NP_009190.2	ENSG00000136631
NP_112191.2	ENSG00000107821
NP_008860.4	ENSG00000204351
NP_057081.3	ENSG00000143303
NP_079023.2	ENSG00000166189
NP_056517.1	ENSG00000168288
NP_001073972.2	ENSG00000183401
NP_060300.1	ENSG00000109180
NP_006435.2	ENSG00000136824
NP_000917.3	ENSG00000082175
NP_001157633.1	ENSG00000110075
NP_001788.2	ENSG00000140937
NP_002677.1	ENSG00000141744
NP_998767.1	ENSG00000197046
NP_997072.2	ENSG00000137948
NP_001077083.1	ENSG00000103356
NP_003612.3	ENSG00000166387
NP_071757.4	ENSG00000155229
NP_078838.1	ENSG00000103047
NP_001013455.1	ENSG00000085415
NP_803173.1	ENSG00000117758
NP_001036001.1	ENSG00000188487
NP_542785.1	ENSG00000170486
NP_000968.2	ENSG00000167526
NP_055177.2	ENSG00000198130
NP_057218.1	ENSG00000104324
NP_008911.1	ENSG00000127989
NP_001096640.2	ENSG00000188984
NP_076434.2	ENSG00000166930
NP_653252.4	ENSG00000147485
NP_009121.1	ENSG00000107651
NP_653251.2	ENSG00000147576
NP_002413.1	ENSG00000149968
NP_055051.1	ENSG00000116906
NP_001186.1	ENSG00000125864
NP_056273.2	ENSG00000104643
NP_689512.2	ENSG00000025770
NP_009152.2	ENSG00000160783
NP_001001914.1	ENSG00000177476
NP_001290386.1	ENSG00000101407
NP_000886.1	ENSG00000111144
NP_037410.1	ENSG00000124391
NP_003028.1	ENSG00000117090
NP_065885.2	ENSG00000290292
NP_000005.3	ENSG00000175899
NP_005766.3	ENSG00000120896
NP_060880.3	ENSG00000123485
NP_689807.1	ENSG00000166068
NP_057040.2	ENSG00000105364
NP_001123380.2	ENSG00000144649
NP_001739.3	ENSG00000162909
NP_001737.1	ENSG00000127022
NP_002865.1	ENSG00000119318
NP_821079.3	ENSG00000198739
NP_006649.2	ENSG00000106341
NP_689854.2	ENSG00000189079
NP_116250.3	ENSG00000122335
NP_078812.3	ENSG00000123989
NP_001352638.1	ENSG00000149646
NP_002993.1	ENSG00000204370
NP_001229401.1	ENSG00000251247
NP_150375.2	ENSG00000184611
NP_001229658.1	ENSG00000236699
NP_064707.1	ENSG00000144476
NP_775790.1	ENSG00000177182
NP_001639.1	ENSG00000142515
NP_056170.2	ENSG00000178691
NP_005052.1	ENSG00000140986
NP_004576.2	ENSG00000133321
NP_005579.2	ENSG00000112818
NP_001189367.1	ENSG00000107938
NP_219494.2	ENSG00000198894
NP_065995.1	ENSG00000070610
NP_000713.2	ENSG00000153956
NP_001094077.1	ENSG00000140093
NP_009141.2	ENSG00000139629
NP_663771.1	ENSG00000173825
NP_001129052.1	ENSG00000183397
NP_001354422.1	ENSG00000136002
NP_006773.2	ENSG00000162300
NP_783866.3	ENSG00000170054
NP_056474.2	ENSG00000171490
NP_789845.1	ENSG00000138777
NP_940947.3	ENSG00000162490
NP_055044.1	ENSG00000132164
NP_056957.3	ENSG00000136059
NP_002542.4	ENSG00000221882
NP_060903.2	ENSG00000115548
NP_114155.4	ENSG00000120440
NP_001820.2	ENSG00000109572
NP_060161.2	ENSG00000137821
NP_001004473.1	ENSG00000173285
NP_004277.2	ENSG00000100226
NP_001137540.1	ENSG00000197128
NP_001735.1	ENSG00000152495
NP_060388.2	ENSG00000005059
NP_005890.2	ENSG00000188554
NP_055760.1	ENSG00000173210
NP_079458.2	ENSG00000005238
NP_005752.1	ENSG00000136040
NP_060714.3	ENSG00000101019
NP_001008219.1	ENSG00000174876
NP_001371246.1	ENSG00000174306
NP_115529.2	ENSG00000174963
NP_057019.3	ENSG00000010165
NP_060823.3	ENSG00000129534
NP_060473.2	ENSG00000137831
NP_001277137.1	ENSG00000227124
NP_060811.1	ENSG00000130023
NP_976225.1	ENSG00000132485
NP_061952.3	ENSG00000240563
NP_001358324.1	ENSG00000145390
NP_001338217.1	ENSG00000182050
NP_003189.3	ENSG00000011007
NP_055558.2	ENSG00000170871
NP_001089.1	ENSG00000100412
NP_612411.4	ENSG00000185404
NP_003781.1	ENSG00000215788
NP_612116.1	ENSG00000204420
NP_001164722.1	ENSG00000125319
NP_055105.2	ENSG00000196116
NP_056449.1	ENSG00000198954
NP_689950.1	ENSG00000180537
NP_067063.1	ENSG00000064218
NP_060255.3	ENSG00000040275
NP_066971.2	ENSG00000198039
NP_002468.1	ENSG00000215375
NP_001035915.1	ENSG00000154025
NP_001171164.1	ENSG00000214944
NP_073153.1	ENSG00000153107
NP_001093888.1	ENSG00000006015
NP_851313.1	ENSG00000172590
NP_065935.4	ENSG00000078814
NP_001278796.1	ENSG00000188158
NP_002410.1	ENSG00000173327
NP_001266.1	ENSG00000100604
NP_110445.1	ENSG00000104957
NP_660286.1	ENSG00000162600
NP_056984.1	ENSG00000144837
NP_036397.1	ENSG00000100263
NP_000609.1	ENSG00000017427
NP_005459.2	ENSG00000168060
NP_001354872.1	ENSG00000148737
NP_054876.2	ENSG00000103021
NP_071356.1	ENSG00000129521
NP_004270.2	ENSG00000105819
NP_775755.3	ENSG00000171872
NP_478066.3	ENSG00000183844
NP_073583.3	ENSG00000186205
NP_036226.2	ENSG00000126432
NP_057472.2	ENSG00000163519
NP_000737.1	ENSG00000175344
NP_061830.3	ENSG00000100092
NP_653302.2	ENSG00000162594
NP_689885.4	ENSG00000163959
NP_001381423.1	ENSG00000161040
NP_004790.2	ENSG00000157077
NP_919270.3	ENSG00000188676
NP_955372.2	ENSG00000176809
NP_004548.3	ENSG00000204301
NP_001004711.1	ENSG00000172742
NP_006059.2	ENSG00000174130
NP_061887.2	ENSG00000125630
NP_722580.3	ENSG00000153294
NP_001034965.1	ENSG00000181392
NP_055984.1	ENSG00000179041
NP_001295355.1	ENSG00000172113
NP_060358.2	ENSG00000183549
NP_055952.2	ENSG00000132294
NP_001035049.1	ENSG00000050438
NP_000947.2	ENSG00000125384
NP_001073895.1	ENSG00000198842
NP_075068.2	ENSG00000165271
NP_940907.2	ENSG00000187527
NP_001364918.1	ENSG00000169122
NP_001128689.1	ENSG00000010626
NP_848658.3	ENSG00000146856
NP_001156.1	ENSG00000023445
NP_001070883.2	ENSG00000163703
NP_000878.2	ENSG00000140678
NP_659401.2	ENSG00000165275
NP_002438.2	ENSG00000164078
NP_079065.2	ENSG00000138111
NP_001707.1	ENSG00000160683
NP_006527.1	ENSG00000137975
NP_690875.1	ENSG00000148832
NP_079232.3	ENSG00000137842
NP_073592.1	ENSG00000127080
NP_542402.4	ENSG00000152049
NP_997246.2	ENSG00000176771
NP_775751.1	ENSG00000171970
NP_000104.1	ENSG00000136827
NP_006130.1	ENSG00000178562
NP_997182.1	ENSG00000148123
NP_058626.1	ENSG00000168818
NP_003734.3	ENSG00000084676
NP_004705.1	ENSG00000105204
NP_001160165.1	ENSG00000172493
NP_783864.1	ENSG00000134962
NP_777578.3	ENSG00000183019
NP_001073882.3	ENSG00000106410
NP_001753.1	ENSG00000146731
NP_055043.2	ENSG00000011083
NP_003426.3	ENSG00000213762
NP_940853.1	ENSG00000189299
NP_001017368.1	ENSG00000092871
NP_001005738.1	ENSG00000171049
NP_036401.2	ENSG00000106302
NP_001191406.1	ENSG00000239704
NP_002263.3	ENSG00000170477
NP_075392.2	ENSG00000198142
NP_001001661.1	ENSG00000204947
NP_612476.1	ENSG00000162623
NP_068713.2	ENSG00000167601
NP_036329.3	ENSG00000011454
NP_001189386.1	ENSG00000180257
NP_003202.3	ENSG00000139372
NP_710162.1	ENSG00000165244
NP_003629.2	ENSG00000077943
NP_001716.3	ENSG00000101425
NP_001334898.1	ENSG00000120658
NP_001288088.1	ENSG00000257108
NP_001018854.2	ENSG00000197062
NP_891550.1	ENSG00000163638
NP_001907.3	ENSG00000179091
NP_689830.2	ENSG00000163961
NP_821077.1	ENSG00000102780
NP_775921.1	ENSG00000163793
NP_078852.3	ENSG00000119900
NP_001159859.1	ENSG00000213401
NP_963842.1	ENSG00000188452
NP_877423.1	ENSG00000104738
NP_653167.1	ENSG00000196757
NP_114107.2	ENSG00000266472
NP_848611.2	ENSG00000179044
NP_001359256.1	ENSG00000112759
NP_001073141.1	ENSG00000102531
NP_848563.1	ENSG00000125998
NP_057291.1	ENSG00000119203
NP_003559.2	ENSG00000143412
NP_003684.2	ENSG00000074660
NP_001269219.1	ENSG00000159314
NP_001357228.1	ENSG00000139211
NP_001129579.1	ENSG00000203740
NP_056444.3	ENSG00000105618
NP_060047.3	ENSG00000178075
NP_001035112.1	ENSG00000198053
NP_031368.1	ENSG00000136243
NP_068781.2	ENSG00000159842
NP_997219.1	ENSG00000181444
NP_714921.4	ENSG00000198870
NP_005336.3	ENSG00000204389
NP_085911.2	ENSG00000013573
NP_001277116.1	ENSG00000133619
NP_620145.2	ENSG00000166428
NP_062829.1	ENSG00000105507
NP_115948.4	ENSG00000141200
NP_060541.3	ENSG00000165801
NP_061939.3	ENSG00000254585
NP_036577.2	ENSG00000159674
NP_001382946.1	ENSG00000213471
NP_001010982.2	ENSG00000183077
NP_001334815.1	ENSG00000158486
NP_998814.1	ENSG00000183605
NP_061761.1	ENSG00000081818
NP_005214.2	ENSG00000213918
NP_919337.1	ENSG00000111450
NP_060245.3	ENSG00000011295
NP_055235.1	ENSG00000104371
NP_114140.4	ENSG00000109113
NP_001356527.1	ENSG00000004866
NP_001073331.1	ENSG00000155368
NP_775750.3	ENSG00000166359
NP_060587.8	ENSG00000120008
NP_005326.3	ENSG00000180353
NP_001001974.1	ENSG00000107679
NP_006310.1	ENSG00000103502
NP_689856.6	ENSG00000171798
NP_001381895.1	ENSG00000163491
NP_116038.4	ENSG00000150656
NP_001009921.1	ENSG00000156931
NP_001010987.1	ENSG00000204010
NP_055864.2	ENSG00000115993
NP_001106203.2	ENSG00000126217
NP_001380698.1	ENSG00000144893
NP_001356298.1	ENSG00000109101
NP_061901.2	ENSG00000177054
NP_001207429.1	ENSG00000104921
NP_001783.2	ENSG00000170558
NP_001030.2	ENSG00000166828
NP_001078898.1	ENSG00000214128
NP_001354763.1	ENSG00000132003
NP_150628.3	ENSG00000128944
NP_003568.2	ENSG00000171794
NP_077309.1	ENSG00000105255
NP_003974.3	ENSG00000103064
NP_009114.1	ENSG00000184363
NP_001814.2	ENSG00000166165
NP_064632.2	ENSG00000163050
NP_060060.3	ENSG00000100403
NP_073585.8	ENSG00000136205
NP_149092.3	ENSG00000133317
NP_055915.2	ENSG00000143442
NP_000808.2	ENSG00000128683
NP_071896.8	ENSG00000173145
NP_001138791.1	ENSG00000120756
NP_001024.1	ENSG00000167325
NP_001035531.2	ENSG00000160062
NP_114428.1	ENSG00000167930
NP_055745.1	ENSG00000081386
NP_000982.2	ENSG00000108107
NP_075064.1	ENSG00000062194
NP_073620.2	ENSG00000155792
NP_001136105.1	ENSG00000141506
NP_001371829.1	ENSG00000153993
NP_619650.2	ENSG00000169885
NP_003048.1	ENSG00000175003
NP_005348.2	ENSG00000079435
NP_001340.2	ENSG00000115866
NP_001035121.2	ENSG00000171060
NP_064576.1	ENSG00000175110
NP_009124.2	ENSG00000109511
NP_689670.1	ENSG00000167981
NP_006836.2	ENSG00000142945
NP_001355738.1	ENSG00000116337
NP_065154.2	ENSG00000063761
NP_116249.2	ENSG00000135521
NP_001272974.1	ENSG00000076053
NP_001017962.1	ENSG00000122884
NP_004422.2	ENSG00000142627
NP_000551.1	ENSG00000143119
NP_001355049.1	ENSG00000120913
NP_004037.1	ENSG00000152234
NP_115506.1	ENSG00000135436
NP_003237.2	ENSG00000137801
NP_003828.2	ENSG00000130957
NP_061731.1	ENSG00000204965
NP_000623.2	ENSG00000169896
NP_001278928.1	ENSG00000158092
NP_000620.2	ENSG00000142166
NP_001138776.1	ENSG00000130518
NP_612486.2	ENSG00000140326
NP_003119.2	ENSG00000115306
NP_005814.2	ENSG00000102854
NP_002027.2	ENSG00000213088
NP_742034.1	ENSG00000121039
NP_001380592.1	ENSG00000146910
NP_612367.1	ENSG00000142444
NP_004718.1	ENSG00000074621
NP_001035147.1	ENSG00000118785
NP_036499.1	ENSG00000124657
NP_067027.1	ENSG00000145293
NP_803882.1	ENSG00000119004
NP_060494.1	ENSG00000156795
NP_005042.1	ENSG00000172053
NP_005538.2	ENSG00000163207
NP_065112.1	ENSG00000117643
NP_858045.1	ENSG00000124151
NP_005671.3	ENSG00000115750
NP_064514.1	ENSG00000006659
NP_061721.2	ENSG00000248383
NP_009171.1	ENSG00000081721
NP_443179.3	ENSG00000198796
NP_005064.1	ENSG00000088386
NP_001291305.1	ENSG00000159618
NP_005796.1	ENSG00000115233
NP_001001331.1	ENSG00000157087
NP_057693.4	ENSG00000092096
NP_659480.1	ENSG00000154328
NP_065768.2	ENSG00000158352
NP_002852.1	ENSG00000185813
NP_612144.1	ENSG00000163840
NP_079470.1	ENSG00000086544
NP_653247.1	ENSG00000132465
NP_006220.1	ENSG00000187021
NP_000866.1	ENSG00000140443
NP_079513.1	ENSG00000167941
NP_775752.1	ENSG00000099812
NP_001352564.1	ENSG00000163946
NP_005204.1	ENSG00000121552
NP_378663.1	ENSG00000166167
NP_001381857.1	ENSG00000091409
NP_001351493.1	ENSG00000165821
NP_872384.2	ENSG00000196407
NP_000771.2	ENSG00000167910
NP_004955.2	ENSG00000116478
NP_001091976.3	ENSG00000007129
NP_055236.1	ENSG00000155011
NP_006531.1	ENSG00000140396
NP_644807.1	ENSG00000168481
NP_000328.2	ENSG00000170624
NP_002308.2	ENSG00000113083
NP_001093137.1	ENSG00000254636
