ENSGene,ENSProt
ENSG00000118193,ENSP00000356319
ENSG00000131015,ENSP00000356320
ENSG00000203722,ENSP00000356329
ENSG00000116833,ENSP00000356331
ENSG00000151414,ENSP00000356355
ENSG00000143355,ENSP00000356357
ENSG00000134376,ENSP00000356370
ENSG00000066279,ENSP00000356379
ENSG00000186625,ENSP00000356381
ENSG00000143278,ENSP00000356382
ENSG00000080910,ENSP00000356385
ENSG00000116785,ENSP00000356395
ENSG00000000971,ENSP00000356399
ENSG00000162630,ENSP00000356404
ENSG00000134371,ENSP00000356405
ENSG00000090104,ENSP00000356429
ENSG00000150681,ENSP00000356430
ENSG00000116711,ENSP00000356436
ENSG00000073756,ENSP00000356438
ENSG00000047410,ENSP00000356448
ENSG00000118508,ENSP00000356465
ENSG00000116679,ENSP00000356468
ENSG00000121481,ENSP00000356480
ENSG00000112425,ENSP00000356489
ENSG00000116701,ENSP00000356505
ENSG00000152818,ENSP00000356515
ENSG00000135829,ENSP00000356520
ENSG00000143333,ENSP00000356529
ENSG00000135828,ENSP00000356530
ENSG00000135604,ENSP00000356540
ENSG00000169976,ENSP00000356541
ENSG00000198216,ENSP00000356545
ENSG00000135521,ENSP00000356548
ENSG00000162783,ENSP00000356549
ENSG00000135835,ENSP00000356560
ENSG00000143324,ENSP00000356562
ENSG00000034693,ENSP00000356563
ENSG00000116260,ENSP00000356574
ENSG00000135837,ENSP00000356579
ENSG00000116218,ENSP00000356587
ENSG00000009844,ENSP00000356602
ENSG00000116191,ENSP00000356607
ENSG00000112406,ENSP00000356630
ENSG00000143207,ENSP00000356641
ENSG00000116147,ENSP00000356646
ENSG00000116161,ENSP00000356652
ENSG00000203737,ENSP00000356658
ENSG00000135870,ENSP00000356669
ENSG00000117601,ENSP00000356671
ENSG00000117560,ENSP00000356694
ENSG00000177468,ENSP00000356708
ENSG00000027697,ENSP00000356713
ENSG00000120370,ENSP00000356737
ENSG00000198734,ENSP00000356771
ENSG00000117475,ENSP00000356782
ENSG00000143156,ENSP00000356785
ENSG00000143184,ENSP00000356792
ENSG00000143185,ENSP00000356793
ENSG00000143178,ENSP00000356795
ENSG00000143155,ENSP00000356807
ENSG00000112339,ENSP00000356811
ENSG00000143164,ENSP00000356814
ENSG00000143199,ENSP00000356825
ENSG00000198771,ENSP00000356828
ENSG00000118515,ENSP00000356832
ENSG00000143190,ENSP00000356840
ENSG00000143167,ENSP00000356842
ENSG00000143194,ENSP00000356846
ENSG00000152382,ENSP00000356848
ENSG00000143179,ENSP00000356853
ENSG00000118526,ENSP00000356857
ENSG00000143198,ENSP00000356864
ENSG00000198574,ENSP00000356906
ENSG00000171722,ENSP00000356912
ENSG00000079950,ENSP00000356918
ENSG00000118217,ENSP00000356919
ENSG00000079931,ENSP00000356940
ENSG00000188931,ENSP00000356951
ENSG00000143252,ENSP00000356953
ENSG00000118523,ENSP00000356954
ENSG00000158882,ENSP00000356967
ENSG00000158874,ENSP00000356969
ENSG00000158859,ENSP00000356975
ENSG00000143224,ENSP00000356978
ENSG00000143258,ENSP00000356981
ENSG00000143222,ENSP00000356982
ENSG00000143256,ENSP00000356989
ENSG00000143217,ENSP00000356991
ENSG00000158773,ENSP00000357000
ENSG00000158769,ENSP00000357005
ENSG00000158764,ENSP00000357008
ENSG00000026751,ENSP00000357022
ENSG00000162739,ENSP00000357036
ENSG00000162738,ENSP00000357040
ENSG00000112282,ENSP00000357047
ENSG00000162735,ENSP00000357051
ENSG00000143318,ENSP00000357057
ENSG00000132681,ENSP00000357060
ENSG00000162728,ENSP00000357067
ENSG00000143315,ENSP00000357069
ENSG00000213085,ENSP00000357079
ENSG00000163568,ENSP00000357112
ENSG00000158488,ENSP00000357149
ENSG00000158485,ENSP00000357150
ENSG00000158481,ENSP00000357152
ENSG00000073754,ENSP00000357156
ENSG00000132694,ENSP00000357177
ENSG00000027644,ENSP00000357178
ENSG00000132688,ENSP00000357206
ENSG00000163382,ENSP00000357218
ENSG00000242252,ENSP00000357255
ENSG00000160789,ENSP00000357283
ENSG00000116586,ENSP00000357288
ENSG00000160803,ENSP00000357292
ENSG00000118518,ENSP00000357297
ENSG00000173080,ENSP00000357301
ENSG00000132718,ENSP00000357307
ENSG00000116580,ENSP00000357315
ENSG00000132676,ENSP00000357320
ENSG00000176444,ENSP00000357345
ENSG00000135547,ENSP00000357348
ENSG00000173171,ENSP00000357360
ENSG00000169231,ENSP00000357362
ENSG00000169242,ENSP00000357392
ENSG00000143590,ENSP00000357393
ENSG00000188580,ENSP00000357402
ENSG00000172594,ENSP00000357425
ENSG00000025156,ENSP00000357440
ENSG00000163348,ENSP00000357442
ENSG00000163344,ENSP00000357452
ENSG00000111885,ENSP00000357453
ENSG00000160710,ENSP00000357459
ENSG00000160716,ENSP00000357461
ENSG00000160712,ENSP00000357470
ENSG00000153989,ENSP00000357480
ENSG00000047932,ENSP00000357484
ENSG00000143612,ENSP00000357507
ENSG00000163263,ENSP00000357511
ENSG00000127884,ENSP00000357535
ENSG00000196911,ENSP00000357552
ENSG00000151650,ENSP00000357556
ENSG00000143545,ENSP00000357564
ENSG00000153975,ENSP00000357565
ENSG00000148826,ENSP00000357581
ENSG00000068383,ENSP00000357583
ENSG00000173626,ENSP00000357591
ENSG00000189241,ENSP00000357597
ENSG00000148814,ENSP00000357603
ENSG00000160741,ENSP00000357622
ENSG00000176171,ENSP00000357625
ENSG00000176769,ENSP00000357631
ENSG00000148773,ENSP00000357643
ENSG00000143614,ENSP00000357644
ENSG00000074935,ENSP00000357651
ENSG00000169418,ENSP00000357669
ENSG00000143553,ENSP00000357674
ENSG00000188643,ENSP00000357695
ENSG00000163221,ENSP00000357726
ENSG00000163220,ENSP00000357727
ENSG00000203782,ENSP00000357731
ENSG00000203783,ENSP00000357733
ENSG00000196805,ENSP00000357744
ENSG00000169474,ENSP00000357751
ENSG00000163207,ENSP00000357753
ENSG00000163206,ENSP00000357754
ENSG00000186226,ENSP00000357759
ENSG00000187170,ENSP00000357766
ENSG00000188690,ENSP00000357787
ENSG00000143631,ENSP00000357789
ENSG00000154485,ENSP00000357798
ENSG00000197747,ENSP00000357801
ENSG00000159445,ENSP00000357804
ENSG00000143436,ENSP00000357823
ENSG00000203791,ENSP00000357829
ENSG00000065154,ENSP00000357838
ENSG00000143367,ENSP00000357842
ENSG00000112394,ENSP00000357844
ENSG00000154473,ENSP00000357858
ENSG00000155115,ENSP00000357863
ENSG00000095574,ENSP00000357881
ENSG00000143398,ENSP00000357883
ENSG00000163156,ENSP00000357901
ENSG00000155111,ENSP00000357907
ENSG00000143458,ENSP00000357914
ENSG00000004809,ENSP00000357915
ENSG00000213190,ENSP00000357917
ENSG00000135537,ENSP00000357973
ENSG00000166033,ENSP00000357980
ENSG00000163131,ENSP00000357981
ENSG00000107679,ENSP00000357986
ENSG00000025796,ENSP00000357998
ENSG00000138162,ENSP00000358001
ENSG00000107672,ENSP00000358019
ENSG00000143384,ENSP00000358022
ENSG00000164494,ENSP00000358033
ENSG00000130348,ENSP00000358042
ENSG00000130347,ENSP00000358059
ENSG00000143374,ENSP00000358060
ENSG00000163125,ENSP00000358064
ENSG00000107651,ENSP00000358071
ENSG00000057663,ENSP00000358072
ENSG00000151929,ENSP00000358081
ENSG00000057657,ENSP00000358092
ENSG00000148908,ENSP00000358099
ENSG00000117362,ENSP00000358105
ENSG00000118298,ENSP00000358107
ENSG00000023902,ENSP00000358120
ENSG00000107581,ENSP00000358140
ENSG00000159164,ENSP00000358142
ENSG00000184678,ENSP00000358151
ENSG00000203811,ENSP00000358154
ENSG00000288825,ENSP00000358155
ENSG00000112249,ENSP00000358159
ENSG00000150337,ENSP00000358165
ENSG00000148704,ENSP00000358207
ENSG00000112246,ENSP00000358210
ENSG00000175535,ENSP00000358223
ENSG00000121634,ENSP00000358238
ENSG00000131778,ENSP00000358262
ENSG00000123545,ENSP00000358272
ENSG00000014123,ENSP00000358283
ENSG00000117281,ENSP00000358294
ENSG00000043591,ENSP00000358301
ENSG00000135333,ENSP00000358309
ENSG00000131779,ENSP00000358312
ENSG00000121851,ENSP00000358320
ENSG00000135341,ENSP00000358335
ENSG00000139218,ENSP00000358374
ENSG00000112159,ENSP00000358400
ENSG00000023041,ENSP00000358413
ENSG00000134240,ENSP00000358414
ENSG00000203857,ENSP00000358421
ENSG00000025039,ENSP00000358423
ENSG00000183508,ENSP00000358458
ENSG00000155962,ENSP00000358460
ENSG00000108061,ENSP00000358464
ENSG00000155961,ENSP00000358466
ENSG00000134258,ENSP00000358470
ENSG00000116824,ENSP00000358490
ENSG00000111880,ENSP00000358497
ENSG00000116815,ENSP00000358501
ENSG00000118432,ENSP00000358513
ENSG00000288709,ENSP00000358518
ENSG00000134259,ENSP00000358525
ENSG00000203867,ENSP00000358532
ENSG00000198765,ENSP00000358535
ENSG00000130830,ENSP00000358547
ENSG00000213281,ENSP00000358548
ENSG00000146282,ENSP00000358549
ENSG00000116752,ENSP00000358554
ENSG00000130826,ENSP00000358563
ENSG00000164414,ENSP00000358565
ENSG00000134262,ENSP00000358582
ENSG00000138166,ENSP00000358596
ENSG00000119953,ENSP00000358616
ENSG00000135316,ENSP00000358635
ENSG00000102178,ENSP00000358674
ENSG00000065615,ENSP00000358695
ENSG00000130827,ENSP00000358696
ENSG00000134245,ENSP00000358698
ENSG00000203877,ENSP00000358703
ENSG00000156395,ENSP00000358715
ENSG00000064703,ENSP00000358716
ENSG00000065833,ENSP00000358719
ENSG00000116473,ENSP00000358723
ENSG00000148834,ENSP00000358727
ENSG00000116459,ENSP00000358737
ENSG00000156384,ENSP00000358742
ENSG00000173947,ENSP00000358753
ENSG00000118420,ENSP00000358762
ENSG00000146242,ENSP00000358765
ENSG00000071553,ENSP00000358777
ENSG00000121931,ENSP00000358778
ENSG00000177272,ENSP00000358784
ENSG00000143105,ENSP00000358786
ENSG00000168679,ENSP00000358794
ENSG00000162775,ENSP00000358799
ENSG00000143093,ENSP00000358810
ENSG00000148843,ENSP00000358812
ENSG00000112742,ENSP00000358813
ENSG00000168710,ENSP00000358814
ENSG00000118402,ENSP00000358831
ENSG00000168765,ENSP00000358851
ENSG00000148835,ENSP00000358854
ENSG00000102119,ENSP00000358857
ENSG00000156374,ENSP00000358862
ENSG00000148798,ENSP00000358865
ENSG00000196924,ENSP00000358866
ENSG00000065135,ENSP00000358867
ENSG00000148842,ENSP00000358894
ENSG00000148795,ENSP00000358903
ENSG00000196700,ENSP00000358904
ENSG00000107882,ENSP00000358918
ENSG00000138107,ENSP00000358921
ENSG00000134222,ENSP00000358925
ENSG00000007350,ENSP00000358931
ENSG00000107874,ENSP00000358953
ENSG00000116299,ENSP00000358955
ENSG00000135312,ENSP00000358963
ENSG00000112706,ENSP00000358966
ENSG00000102076,ENSP00000358967
ENSG00000196586,ENSP00000358994
ENSG00000184216,ENSP00000358997
ENSG00000177854,ENSP00000358999
ENSG00000243509,ENSP00000359013
ENSG00000162641,ENSP00000359018
ENSG00000107859,ENSP00000359019
ENSG00000119915,ENSP00000359022
ENSG00000116266,ENSP00000359025
ENSG00000120029,ENSP00000359050
ENSG00000134215,ENSP00000359073
ENSG00000198910,ENSP00000359077
ENSG00000162631,ENSP00000359085
ENSG00000198890,ENSP00000359095
ENSG00000237763,ENSP00000359100
ENSG00000060718,ENSP00000359114
ENSG00000184343,ENSP00000359119
ENSG00000117543,ENSP00000359127
ENSG00000107833,ENSP00000359128
ENSG00000137992,ENSP00000359151
ENSG00000166171,ENSP00000359170
ENSG00000166169,ENSP00000359181
ENSG00000166167,ENSP00000359206
ENSG00000188641,ENSP00000359211
ENSG00000138136,ENSP00000359212
ENSG00000107807,ENSP00000359215
ENSG00000122481,ENSP00000359221
ENSG00000172339,ENSP00000359224
ENSG00000117519,ENSP00000359225
ENSG00000213397,ENSP00000359230
ENSG00000117528,ENSP00000359233
ENSG00000198691,ENSP00000359245
ENSG00000023909,ENSP00000359258
ENSG00000101204,ENSP00000359285
ENSG00000117505,ENSP00000359295
ENSG00000147383,ENSP00000359297
ENSG00000147400,ENSP00000359300
ENSG00000117500,ENSP00000359305
ENSG00000143033,ENSP00000359321
ENSG00000164430,ENSP00000359339
ENSG00000101198,ENSP00000359340
ENSG00000122406,ENSP00000359345
ENSG00000080007,ENSP00000359361
ENSG00000149658,ENSP00000359364
ENSG00000075826,ENSP00000359370
ENSG00000147378,ENSP00000359375
ENSG00000099194,ENSP00000359380
ENSG00000203907,ENSP00000359384
ENSG00000174842,ENSP00000359385
ENSG00000203908,ENSP00000359392
ENSG00000203909,ENSP00000359396
ENSG00000196072,ENSP00000359398
ENSG00000203910,ENSP00000359401
ENSG00000171100,ENSP00000359423
ENSG00000213341,ENSP00000359424
ENSG00000120054,ENSP00000359446
ENSG00000162669,ENSP00000359454
ENSG00000171488,ENSP00000359483
ENSG00000154451,ENSP00000359488
ENSG00000155966,ENSP00000359489
ENSG00000162645,ENSP00000359497
ENSG00000117228,ENSP00000359504
ENSG00000154079,ENSP00000359505
ENSG00000102081,ENSP00000359506
ENSG00000117226,ENSP00000359512
ENSG00000101189,ENSP00000359518
ENSG00000155287,ENSP00000359526
ENSG00000137947,ENSP00000359531
ENSG00000101188,ENSP00000359532
ENSG00000189252,ENSP00000359534
ENSG00000120053,ENSP00000359539
ENSG00000203926,ENSP00000359549
ENSG00000198021,ENSP00000359550
ENSG00000065243,ENSP00000359552
ENSG00000134595,ENSP00000359567
ENSG00000203933,ENSP00000359571
ENSG00000143013,ENSP00000359575
ENSG00000153936,ENSP00000359581
ENSG00000016602,ENSP00000359594
ENSG00000137975,ENSP00000359596
ENSG00000117174,ENSP00000359606
ENSG00000055732,ENSP00000359621
ENSG00000095713,ENSP00000359629
ENSG00000135298,ENSP00000359630
ENSG00000155265,ENSP00000359634
ENSG00000171517,ENSP00000359643
ENSG00000147274,ENSP00000359645
ENSG00000102245,ENSP00000359663
ENSG00000117151,ENSP00000359664
ENSG00000102243,ENSP00000359668
ENSG00000241935,ENSP00000359680
ENSG00000102239,ENSP00000359682
ENSG00000117133,ENSP00000359688
ENSG00000146166,ENSP00000359691
ENSG00000198225,ENSP00000359693
ENSG00000165886,ENSP00000359698
ENSG00000142875,ENSP00000359719
ENSG00000112208,ENSP00000359727
ENSG00000112200,ENSP00000359740
ENSG00000137965,ENSP00000359783
ENSG00000137959,ENSP00000359787
ENSG00000122420,ENSP00000359793
ENSG00000137960,ENSP00000359795
ENSG00000162616,ENSP00000359799
ENSG00000162613,ENSP00000359804
ENSG00000036549,ENSP00000359837
ENSG00000142892,ENSP00000359848
ENSG00000101181,ENSP00000359859
ENSG00000076716,ENSP00000359864
ENSG00000112175,ENSP00000359866
ENSG00000076770,ENSP00000359890
ENSG00000162623,ENSP00000359904
ENSG00000101182,ENSP00000359910
ENSG00000171311,ENSP00000359939
ENSG00000124743,ENSP00000359942
ENSG00000132485,ENSP00000359958
ENSG00000116761,ENSP00000359976
ENSG00000066557,ENSP00000359990
ENSG00000171314,ENSP00000359991
ENSG00000170899,ENSP00000360002
ENSG00000172380,ENSP00000360021
ENSG00000116717,ENSP00000360025
ENSG00000182793,ENSP00000360028
ENSG00000132825,ENSP00000360035
ENSG00000165879,ENSP00000360060
ENSG00000152763,ENSP00000360065
ENSG00000118473,ENSP00000360076
ENSG00000096093,ENSP00000360107
ENSG00000116675,ENSP00000360108
ENSG00000185483,ENSP00000360120
ENSG00000203965,ENSP00000360129
ENSG00000087460,ENSP00000360141
ENSG00000122121,ENSP00000360147
ENSG00000122126,ENSP00000360154
ENSG00000187140,ENSP00000360157
ENSG00000170927,ENSP00000360158
ENSG00000102038,ENSP00000360162
ENSG00000132855,ENSP00000360170
ENSG00000183918,ENSP00000360181
ENSG00000124222,ENSP00000360183
ENSG00000132854,ENSP00000360195
ENSG00000197430,ENSP00000360214
ENSG00000124256,ENSP00000360215
ENSG00000107447,ENSP00000360216
ENSG00000112077,ENSP00000360217
ENSG00000101966,ENSP00000360242
ENSG00000134716,ENSP00000360247
ENSG00000134709,ENSP00000360252
ENSG00000177606,ENSP00000360266
ENSG00000059573,ENSP00000360268
ENSG00000184292,ENSP00000360269
ENSG00000162600,ENSP00000360270
ENSG00000173406,ENSP00000360280
ENSG00000021852,ENSP00000360281
ENSG00000162409,ENSP00000360290
ENSG00000095637,ENSP00000360293
ENSG00000153292,ENSP00000360299
ENSG00000107438,ENSP00000360305
ENSG00000054796,ENSP00000360310
ENSG00000116133,ENSP00000360316
ENSG00000138115,ENSP00000360317
ENSG00000162396,ENSP00000360327
ENSG00000243725,ENSP00000360329
ENSG00000165841,ENSP00000360372
ENSG00000173145,ENSP00000360412
ENSG00000148408,ENSP00000360423
ENSG00000172348,ENSP00000360425
ENSG00000138193,ENSP00000360431
ENSG00000131721,ENSP00000360441
ENSG00000101882,ENSP00000360464
ENSG00000108231,ENSP00000360472
ENSG00000101132,ENSP00000360473
ENSG00000197070,ENSP00000360475
ENSG00000058804,ENSP00000360483
ENSG00000186471,ENSP00000360485
ENSG00000148690,ENSP00000360488
ENSG00000125356,ENSP00000360492
ENSG00000125352,ENSP00000360497
ENSG00000182154,ENSP00000360498
ENSG00000143006,ENSP00000360500
ENSG00000095464,ENSP00000360502
ENSG00000162385,ENSP00000360525
ENSG00000171940,ENSP00000360526
ENSG00000165802,ENSP00000360530
ENSG00000096401,ENSP00000360532
ENSG00000138180,ENSP00000360540
ENSG00000157184,ENSP00000360541
ENSG00000146221,ENSP00000360560
ENSG00000116171,ENSP00000360569
ENSG00000184709,ENSP00000360597
ENSG00000077721,ENSP00000360613
ENSG00000085840,ENSP00000360623
ENSG00000026559,ENSP00000360626
ENSG00000176978,ENSP00000360635
ENSG00000177239,ENSP00000360645
ENSG00000134717,ENSP00000360664
ENSG00000005022,ENSP00000360671
ENSG00000124171,ENSP00000360672
ENSG00000198841,ENSP00000360676
ENSG00000148362,ENSP00000360682
ENSG00000196396,ENSP00000360683
ENSG00000107317,ENSP00000360687
ENSG00000117862,ENSP00000360688
ENSG00000107854,ENSP00000360689
ENSG00000176919,ENSP00000360697
ENSG00000240849,ENSP00000360715
ENSG00000169213,ENSP00000360718
ENSG00000131724,ENSP00000360730
ENSG00000169692,ENSP00000360761
ENSG00000148677,ENSP00000360762
ENSG00000165688,ENSP00000360782
ENSG00000138182,ENSP00000360793
ENSG00000187796,ENSP00000360797
ENSG00000085832,ENSP00000360798
ENSG00000213221,ENSP00000360803
ENSG00000158445,ENSP00000360806
ENSG00000130560,ENSP00000360821
ENSG00000130558,ENSP00000360858
ENSG00000185745,ENSP00000360869
ENSG00000085265,ENSP00000360871
ENSG00000130635,ENSP00000360882
ENSG00000186094,ENSP00000360905
ENSG00000160293,ENSP00000360916
ENSG00000138135,ENSP00000360918
ENSG00000124214,ENSP00000360922
ENSG00000162368,ENSP00000360939
ENSG00000123473,ENSP00000360944
ENSG00000180772,ENSP00000360973
ENSG00000124198,ENSP00000360985
ENSG00000124126,ENSP00000361009
ENSG00000148300,ENSP00000361010
ENSG00000171862,ENSP00000361021
ENSG00000126016,ENSP00000361027
ENSG00000148291,ENSP00000361032
ENSG00000148290,ENSP00000361042
ENSG00000085999,ENSP00000361043
ENSG00000171357,ENSP00000361048
ENSG00000148248,ENSP00000361057
ENSG00000107789,ENSP00000361064
ENSG00000124151,ENSP00000361066
ENSG00000117472,ENSP00000361072
ENSG00000148303,ENSP00000361076
ENSG00000180992,ENSP00000361084
ENSG00000148296,ENSP00000361092
ENSG00000173269,ENSP00000361097
ENSG00000107779,ENSP00000361107
ENSG00000160271,ENSP00000361120
ENSG00000132773,ENSP00000361162
ENSG00000176076,ENSP00000361173
ENSG00000172315,ENSP00000361186
ENSG00000133124,ENSP00000361202
ENSG00000096080,ENSP00000361206
ENSG00000165678,ENSP00000361207
ENSG00000185737,ENSP00000361214
ENSG00000125484,ENSP00000361219
ENSG00000125485,ENSP00000361232
ENSG00000117425,ENSP00000361266
ENSG00000173846,ENSP00000361275
ENSG00000151224,ENSP00000361287
ENSG00000142945,ENSP00000361298
ENSG00000101844,ENSP00000361306
ENSG00000170734,ENSP00000361310
ENSG00000189129,ENSP00000361337
ENSG00000101017,ENSP00000361359
ENSG00000178028,ENSP00000361363
ENSG00000133661,ENSP00000361366
ENSG00000185303,ENSP00000361400
ENSG00000100985,ENSP00000361405
ENSG00000117408,ENSP00000361418
ENSG00000130713,ENSP00000361433
ENSG00000148606,ENSP00000361446
ENSG00000157514,ENSP00000361458
ENSG00000151208,ENSP00000361467
ENSG00000066135,ENSP00000361473
ENSG00000107130,ENSP00000361475
ENSG00000137207,ENSP00000361499
ENSG00000147224,ENSP00000361512
ENSG00000136819,ENSP00000361524
ENSG00000198088,ENSP00000361544
ENSG00000167157,ENSP00000361547
ENSG00000117400,ENSP00000361548
ENSG00000066056,ENSP00000361554
ENSG00000164010,ENSP00000361595
ENSG00000177868,ENSP00000361599
ENSG00000164008,ENSP00000361603
ENSG00000065978,ENSP00000361626
ENSG00000101470,ENSP00000361636
ENSG00000127125,ENSP00000361642
ENSG00000095319,ENSP00000361658
ENSG00000044012,ENSP00000361662
ENSG00000127124,ENSP00000361664
ENSG00000137204,ENSP00000361666
ENSG00000175283,ENSP00000361667
ENSG00000127129,ENSP00000361668
ENSG00000123576,ENSP00000361669
ENSG00000101457,ENSP00000361705
ENSG00000172465,ENSP00000361708
ENSG00000179862,ENSP00000361721
ENSG00000167136,ENSP00000361725
ENSG00000107021,ENSP00000361731
ENSG00000243543,ENSP00000361755
ENSG00000119333,ENSP00000361800
ENSG00000133169,ENSP00000361813
ENSG00000124145,ENSP00000361818
ENSG00000049089,ENSP00000361834
ENSG00000084073,ENSP00000361845
ENSG00000122861,ENSP00000361850
ENSG00000124157,ENSP00000361855
ENSG00000117000,ENSP00000361857
ENSG00000184905,ENSP00000361866
ENSG00000124233,ENSP00000361867
ENSG00000168703,ENSP00000361871
ENSG00000175121,ENSP00000361875
ENSG00000101109,ENSP00000361892
ENSG00000124713,ENSP00000361894
ENSG00000025772,ENSP00000361900
ENSG00000198754,ENSP00000361914
ENSG00000116985,ENSP00000361915
ENSG00000172586,ENSP00000361923
ENSG00000137161,ENSP00000361926
ENSG00000126945,ENSP00000361927
ENSG00000163909,ENSP00000361943
ENSG00000090621,ENSP00000361949
ENSG00000124249,ENSP00000361952
ENSG00000196839,ENSP00000361965
ENSG00000124659,ENSP00000361967
ENSG00000167112,ENSP00000361982
ENSG00000126953,ENSP00000361993
ENSG00000106976,ENSP00000362014
ENSG00000182180,ENSP00000362036
